Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,ED,Aux01
7074,03:55.76,,30340.0,37551.0,109150.0,40453.0,9.9,974.0,40762.0
7075,03:55.80,,30351.0,37551.0,109150.0,40432.0,9.9,970.0,40682.0
7076,03:55.83,,30351.0,37535.0,109145.0,40394.0,9.9,967.0,40581.0
7077,03:55.86,,30351.0,37531.0,109141.0,40377.0,9.9,964.0,40444.0
7078,03:55.90,,30351.0,37528.0,109142.0,40377.0,9.9,961.0,40320.0
7079,03:55.93,,30351.0,37509.0,109140.0,40352.0,9.9,959.0,40259.0
7080,03:55.96,,30324.0,37487.0,109139.0,40357.0,9.9,956.0,40186.0
7081,03:56.00,,30319.0,37481.0,109138.0,40314.0,9.9,954.0,40117.0
7082,03:56.03,,30308.0,37471.0,109142.0,40298.0,9.9,953.0,40053.0
7083,03:56.06,,30295.0,37457.0,109145.0,40261.0,9.9,952.0,40000.0
7084,03:56.09,,30271.0,37433.0,109145.0,40229.0,9.9,951.0,39957.0
7085,03:56.13,,30255.0,37423.0,109148.0,40197.0,9.9,950.0,39920.0
7086,03:56.16,,30244.0,37407.0,109150.0,40154.0,9.9,950.0,39882.0
7087,03:56.19,,30228.0,37377.0,109154.0,40130.0,9.9,951.0,39829.0
7088,03:56.23,,30207.0,37348.0,109161.0,40112.0,9.9,952.0,39797.0
7089,03:56.26,,30191.0,37332.0,109166.0,40090.0,9.9,953.0,39770.0
7090,03:56.30,,30164.0,37305.0,109170.0,40064.0,9.9,954.0,39744.0
7091,03:56.33,,30129.0,37268.0,109178.0,40045.0,9.9,956.0,39712.0
7092,03:56.36,,30100.0,37236.0,109181.0,39994.0,9.9,959.0,39664.0
7093,03:56.40,,30079.0,37209.0,109182.0,40000.0,9.9,961.0,39616.0
7094,03:56.43,,30047.0,37188.0,109190.0,39968.0,9.9,965.0,39562.0
7095,03:56.46,,30004.0,37156.0,109201.0,39936.0,9.9,969.0,39517.0
7096,03:56.50,,29961.0,37113.0,109211.0,40026.0,9.9,974.0,39477.0
7097,03:56.53,,29935.0,37097.0,109220.0,40186.0,9.9,979.0,39477.0
7098,03:56.56,,29897.0,37060.0,109224.0,40293.0,9.9,984.0,39504.0
7099,03:56.59,,29871.0,37023.0,109229.0,40421.0,9.9,990.0,39530.0
7100,03:56.63,,29839.0,36969.0,109238.0,40501.0,9.9,996.0,39488.0
7101,03:56.66,,29801.0,36927.0,109249.0,40533.0,9.9,1002.0,39440.0
7102,03:56.69,,29769.0,36900.0,109259.0,40576.0,9.9,1009.0,39392.0
7103,03:56.73,,29729.0,36860.0,109259.0,40626.0,9.9,1016.0,39360.0
7104,03:56.76,,29695.0,36825.0,109263.0,40613.0,9.9,1022.0,39338.0
7105,03:56.80,,29668.0,36793.0,109271.0,40586.0,9.9,1029.0,39312.0
7106,03:56.83,,29657.0,36772.0,109278.0,40560.0,9.9,1036.0,39264.0
7107,03:56.86,,29636.0,36743.0,109287.0,40560.0,9.9,1043.0,39194.0
7108,03:56.90,,29604.0,36719.0,109294.0,40560.0,9.9,1050.0,39168.0
7109,03:56.93,,29593.0,36697.0,109298.0,40533.0,9.9,1058.0,39173.0
7110,03:56.96,,29577.0,36681.0,109305.0,40501.0,9.9,1065.0,39184.0
7111,03:57.00,,29545.0,36657.0,109311.0,40490.0,9.9,1071.0,39178.0
7112,03:57.03,,29519.0,36633.0,109314.0,40448.0,9.9,1077.0,39173.0
7113,03:57.06,,29503.0,36628.0,109316.0,40432.0,9.9,1084.0,39184.0
7114,03:57.09,,29497.0,36623.0,109314.0,40394.0,9.9,1089.0,39216.0
7115,03:57.13,,29476.0,36607.0,109317.0,40373.0,9.9,1095.0,39282.0
7116,03:57.16,,29455.0,36587.0,109326.0,40316.0,9.9,1100.0,39356.0
7117,03:57.19,,29435.0,36575.0,109333.0,40275.0,9.9,1105.0,39411.0
7118,03:57.23,,29423.0,36565.0,109327.0,40224.0,9.9,1109.0,39488.0
7119,03:57.26,,29407.0,36559.0,109329.0,40197.0,9.9,1114.0,39541.0
7120,03:57.30,,29401.0,36559.0,109339.0,40192.0,9.9,1118.0,39584.0
7121,03:57.33,,29391.0,36548.0,109343.0,40154.0,9.9,1122.0,39616.0
7122,03:57.36,,29377.0,36535.0,109340.0,40106.0,9.9,1126.0,39656.0
7123,03:57.40,,29364.0,36527.0,109337.0,40080.0,9.9,1129.0,39674.0
7124,03:57.43,,29353.0,36527.0,109339.0,40048.0,9.9,1132.0,39706.0
7125,03:57.46,,29343.0,36532.0,109346.0,40048.0,9.9,1134.0,39744.0
7126,03:57.50,,29319.0,36527.0,109347.0,40205.0,9.9,1137.0,39813.0
7127,03:57.53,,29311.0,36521.0,109345.0,40416.0,9.9,1139.0,39909.0
7128,03:57.56,,29311.0,36511.0,109339.0,40474.0,9.9,1140.0,39984.0
7129,03:57.59,,29316.0,36505.0,109337.0,40522.0,9.9,1142.0,40032.0
7130,03:57.63,,29303.0,36487.0,109341.0,40610.0,9.9,1143.0,40037.0
7131,03:57.66,,29295.0,36479.0,109345.0,40677.0,9.9,1145.0,39989.0
7132,03:57.69,,29284.0,36479.0,109346.0,40730.0,9.9,1146.0,39973.0
7133,03:57.73,,29279.0,36479.0,109343.0,40725.0,9.9,1147.0,39962.0
7134,03:57.76,,29292.0,36476.0,109341.0,40714.0,9.9,1147.0,39936.0
7135,03:57.80,,29295.0,36457.0,109340.0,40645.0,9.9,1147.0,39861.0
7136,03:57.83,,29295.0,36452.0,109336.0,40650.0,9.9,1147.0,39808.0
7137,03:57.86,,29295.0,36447.0,109333.0,40656.0,9.9,1147.0,39765.0
7138,03:57.90,,29295.0,36457.0,109334.0,40626.0,9.9,1146.0,39744.0
7139,03:57.93,,29295.0,36447.0,109332.0,40592.0,9.9,1146.0,39744.0
7140,03:57.96,,29295.0,36447.0,109327.0,40592.0,9.9,1145.0,39717.0
7141,03:58.00,,29279.0,36447.0,109326.0,40554.0,9.9,1143.0,39701.0
7142,03:58.03,,29279.0,36436.0,109326.0,40509.0,9.9,1142.0,39688.0
7143,03:58.06,,29279.0,36436.0,109324.0,40469.0,9.9,1141.0,39701.0
7144,03:58.09,,29273.0,36436.0,109328.0,40469.0,9.9,1140.0,39722.0
7145,03:58.13,,29268.0,36447.0,109331.0,40416.0,9.9,1140.0,39733.0
7146,03:58.16,,29271.0,36439.0,109328.0,40394.0,9.9,1139.0,39773.0
7147,03:58.19,,29279.0,36431.0,109324.0,40336.0,9.9,1137.0,39813.0
7148,03:58.23,,29279.0,36441.0,109317.0,40309.0,9.9,1135.0,39856.0
7149,03:58.26,,29268.0,36447.0,109322.0,40282.0,9.9,1134.0,39882.0
7150,03:58.30,,29268.0,36447.0,109324.0,40248.0,9.9,1133.0,39917.0
7151,03:58.33,,29275.0,36447.0,109317.0,40211.0,9.9,1132.0,39955.0
7152,03:58.36,,29263.0,36447.0,109313.0,40153.0,9.9,1130.0,39984.0
7153,03:58.40,,29259.0,36447.0,109325.0,40134.0,9.9,1130.0,39977.0
7154,03:58.43,,29247.0,36447.0,109332.0,40090.0,9.9,1130.0,40000.0
7155,03:58.46,,29236.0,36447.0,109329.0,40106.0,9.9,1130.0,40032.0
7156,03:58.50,,29236.0,36447.0,109324.0,40250.0,9.9,1130.0,40064.0
7157,03:58.53,,29231.0,36447.0,109324.0,40400.0,9.9,1130.0,40112.0
7158,03:58.56,,29231.0,36452.0,109323.0,40501.0,9.9,1130.0,40165.0
7159,03:58.59,,29247.0,36447.0,109322.0,40566.0,9.9,1129.0,40233.0
7160,03:58.63,,29234.0,36431.0,109327.0,40662.0,9.9,1129.0,40246.0
7161,03:58.66,,29218.0,36415.0,109332.0,40729.0,9.9,1129.0,40198.0
7162,03:58.69,,29220.0,36425.0,109331.0,40757.0,9.9,1130.0,40165.0
7163,03:58.73,,29225.0,36431.0,109330.0,40752.0,9.9,1131.0,40128.0
7164,03:58.76,,29231.0,36431.0,109332.0,40741.0,9.9,1131.0,40090.0
7165,03:58.80,,29231.0,36415.0,109334.0,40690.0,9.9,1132.0,39989.0
7166,03:58.83,,29233.0,36415.0,109328.0,40681.0,9.9,1133.0,39874.0
7167,03:58.86,,29242.0,36415.0,109338.0,40635.0,9.9,1134.0,39840.0
7168,03:58.90,,29233.0,36405.0,109336.0,40571.0,9.9,1135.0,39792.0
7169,03:58.93,,29231.0,36402.0,109329.0,40506.0,9.9,1135.0,39797.0
7170,03:58.96,,29231.0,36415.0,109327.0,40453.0,9.9,1135.0,39829.0
7171,03:59.00,,29231.0,36409.0,109325.0,40448.0,9.9,1135.0,39856.0
7172,03:59.03,,29231.0,36415.0,109323.0,40410.0,9.9,1135.0,39866.0
7173,03:59.06,,29231.0,36415.0,109323.0,40344.0,9.9,1135.0,39901.0
7174,03:59.09,,29236.0,36415.0,109314.0,40293.0,9.9,1134.0,39946.0
7175,03:59.13,,29247.0,36420.0,109310.0,40261.0,9.9,1133.0,39973.0
7176,03:59.16,,29247.0,36425.0,109313.0,40272.0,9.9,1132.0,40000.0
7177,03:59.19,,29236.0,36420.0,109314.0,40229.0,9.9,1131.0,40034.0
7178,03:59.23,,29231.0,36415.0,109316.0,40186.0,9.9,1130.0,40048.0
7179,03:59.26,,29231.0,36415.0,109314.0,40165.0,9.9,1128.0,40048.0
7180,03:59.30,,29231.0,36431.0,109309.0,40149.0,9.9,1127.0,40053.0
7181,03:59.33,,29217.0,36431.0,109306.0,40117.0,9.9,1125.0,40090.0
7182,03:59.36,,29209.0,36431.0,109302.0,40277.0,9.9,1123.0,40144.0
7183,03:59.40,,29209.0,36431.0,109299.0,40405.0,9.9,1120.0,40197.0
7184,03:59.43,,29215.0,36431.0,109295.0,40517.0,9.9,1118.0,40261.0
7185,03:59.46,,29215.0,36423.0,109293.0,40592.0,9.9,1116.0,40320.0
7186,03:59.50,,29202.0,36402.0,109290.0,40668.0,9.9,1114.0,40288.0
7187,03:59.53,,29199.0,36399.0,109283.0,40732.0,9.9,1111.0,40217.0
7188,03:59.56,,29199.0,36408.0,109280.0,40748.0,9.9,1108.0,40163.0
7189,03:59.59,,29199.0,36409.0,109280.0,40752.0,9.9,1106.0,40117.0
7190,03:59.63,,29209.0,36399.0,109273.0,40677.0,9.9,1103.0,40064.0
7191,03:59.66,,29209.0,36393.0,109265.0,40666.0,9.9,1100.0,40005.0
7192,03:59.69,,29215.0,36388.0,109259.0,40666.0,9.9,1096.0,39952.0
7193,03:59.73,,29215.0,36383.0,109257.0,40650.0,9.9,1093.0,39930.0
7194,03:59.76,,29215.0,36383.0,109254.0,40630.0,9.9,1089.0,39913.0
7195,03:59.80,,29215.0,36383.0,109249.0,40608.0,9.9,1085.0,39881.0
7196,03:59.83,,29215.0,36383.0,109246.0,40576.0,9.9,1081.0,39827.0
7197,03:59.86,,29215.0,36383.0,109244.0,40522.0,9.9,1077.0,39797.0
7198,03:59.90,,29215.0,36393.0,109242.0,40517.0,9.9,1073.0,39808.0
7199,03:59.93,,29215.0,36388.0,109239.0,40469.0,9.9,1069.0,39818.0
7200,03:59.96,,29215.0,36391.0,109235.0,40432.0,9.9,1065.0,39845.0
7201,04:00.00,,29215.0,36383.0,109231.0,40384.0,9.9,1061.0,39877.0
7202,04:00.03,,29225.0,36393.0,109228.0,40362.0,9.9,1058.0,39893.0
7203,04:00.06,,29225.0,36399.0,109228.0,40314.0,9.9,1054.0,39930.0
7204,04:00.09,,29223.0,36396.0,109221.0,40274.0,9.9,1050.0,39984.0
7205,04:00.13,,29225.0,36399.0,109218.0,40245.0,9.9,1047.0,40021.0
7206,04:00.16,,29220.0,36399.0,109217.0,40224.0,9.9,1043.0,40037.0
7207,04:00.19,,29231.0,36399.0,109215.0,40218.0,9.9,1040.0,40048.0
7208,04:00.23,,29225.0,36401.0,109215.0,40149.0,9.9,1038.0,40058.0
7209,04:00.26,,29215.0,36399.0,109222.0,40128.0,9.9,1036.0,40064.0
7210,04:00.30,,29204.0,36399.0,109221.0,40096.0,9.9,1034.0,40069.0
7211,04:00.33,,29199.0,36404.0,109217.0,40085.0,9.9,1032.0,40085.0
7212,04:00.36,,29196.0,36407.0,109213.0,40232.0,9.9,1030.0,40141.0
7213,04:00.40,,29183.0,36415.0,109212.0,40448.0,9.9,1028.0,40229.0
7214,04:00.43,,29199.0,36399.0,109214.0,40533.0,9.9,1026.0,40293.0
7215,04:00.46,,29199.0,36393.0,109213.0,40576.0,9.9,1025.0,40330.0
7216,04:00.50,,29183.0,36383.0,109213.0,40642.0,9.9,1023.0,40312.0
7217,04:00.53,,29183.0,36383.0,109215.0,40709.0,9.9,1022.0,40256.0
7218,04:00.56,,29183.0,36377.0,109215.0,40720.0,9.9,1022.0,40213.0
7219,04:00.59,,29183.0,36383.0,109213.0,40725.0,9.9,1021.0,40186.0
7220,04:00.63,,29188.0,36377.0,109209.0,40688.0,9.9,1020.0,40122.0
7221,04:00.66,,29193.0,36367.0,109207.0,40661.0,9.9,1020.0,40026.0
7222,04:00.69,,29199.0,36367.0,109211.0,40656.0,9.9,1020.0,39957.0
7223,04:00.73,,29204.0,36377.0,109212.0,40645.0,9.9,1019.0,39920.0
7224,04:00.76,,29207.0,36372.0,109210.0,40608.0,9.9,1019.0,39898.0
7225,04:00.80,,29209.0,36367.0,109210.0,40608.0,9.9,1018.0,39877.0
7226,04:00.83,,29204.0,36367.0,109207.0,40565.0,9.9,1017.0,39840.0
7227,04:00.86,,29199.0,36361.0,109204.0,40538.0,9.9,1017.0,39813.0
7228,04:00.90,,29207.0,36367.0,109206.0,40493.0,9.9,1016.0,39797.0
7229,04:00.93,,29199.0,36367.0,109208.0,40474.0,9.9,1016.0,39813.0
7230,04:00.96,,29199.0,36367.0,109207.0,40448.0,9.9,1015.0,39840.0
7231,04:01.00,,29199.0,36367.0,109201.0,40416.0,9.9,1015.0,39850.0
7232,04:01.03,,29212.0,36369.0,109196.0,40354.0,9.9,1013.0,39877.0
7233,04:01.06,,29215.0,36373.0,109196.0,40300.0,9.9,1012.0,39939.0
7234,04:01.09,,29215.0,36379.0,109193.0,40262.0,9.9,1011.0,39987.0
7235,04:01.13,,29215.0,36383.0,109193.0,40211.0,9.9,1010.0,40022.0
7236,04:01.16,,29215.0,36383.0,109195.0,40181.0,9.9,1009.0,40048.0
7237,04:01.19,,29215.0,36383.0,109191.0,40160.0,9.9,1007.0,40058.0
7238,04:01.23,,29215.0,36383.0,109192.0,40138.0,9.9,1006.0,40064.0
7239,04:01.26,,29204.0,36383.0,109188.0,40104.0,9.9,1005.0,40066.0
7240,04:01.30,,29188.0,36383.0,109184.0,40058.0,9.9,1003.0,40090.0
7241,04:01.33,,29183.0,36388.0,109185.0,40069.0,9.9,1001.0,40117.0
7242,04:01.36,,29183.0,36393.0,109182.0,40218.0,9.9,1000.0,40144.0
7243,04:01.40,,29183.0,36396.0,109178.0,40413.0,9.9,998.0,40232.0
7244,04:01.43,,29183.0,36383.0,109177.0,40533.0,9.9,996.0,40320.0
7245,04:01.46,,29183.0,36383.0,109178.0,40549.0,9.9,994.0,40336.0
7246,04:01.50,,29183.0,36367.0,109176.0,40597.0,9.9,992.0,40325.0
7247,04:01.53,,29180.0,36367.0,109170.0,40661.0,9.9,991.0,40258.0
7248,04:01.56,,29177.0,36367.0,109168.0,40704.0,9.9,989.0,40213.0
7249,04:01.59,,29183.0,36367.0,109164.0,40682.0,9.9,987.0,40181.0
7250,04:01.63,,29183.0,36367.0,109163.0,40688.0,9.9,985.0,40133.0
7251,04:01.66,,29183.0,36353.0,109158.0,40624.0,9.9,982.0,40042.0
7252,04:01.69,,29183.0,36356.0,109152.0,40613.0,9.9,980.0,39952.0
7253,04:01.73,,29188.0,36356.0,109154.0,40602.0,9.9,977.0,39914.0
7254,04:01.76,,29193.0,36351.0,109160.0,40570.0,9.9,975.0,39904.0
7255,04:01.80,,29199.0,36356.0,109158.0,40560.0,9.9,974.0,39880.0
7256,04:01.83,,29188.0,36351.0,109149.0,40522.0,9.9,971.0,39829.0
7257,04:01.86,,29188.0,36351.0,109145.0,40496.0,9.9,969.0,39808.0
7258,04:01.90,,29199.0,36351.0,109143.0,40453.0,9.9,967.0,39813.0
7259,04:01.93,,29193.0,36351.0,109136.0,40429.0,9.9,964.0,39842.0
7260,04:01.96,,29192.0,36355.0,109137.0,40363.0,9.9,961.0,39869.0
7261,04:02.00,,29199.0,36362.0,109132.0,40285.0,9.9,958.0,39924.0
7262,04:02.03,,29199.0,36360.0,109123.0,40224.0,9.9,955.0,39997.0
7263,04:02.06,,29207.0,36375.0,109118.0,40168.0,9.9,952.0,40065.0
7264,04:02.09,,29215.0,36383.0,109115.0,40101.0,9.9,948.0,40117.0
7265,04:02.13,,29220.0,36399.0,109111.0,40074.0,9.9,945.0,40154.0
7266,04:02.16,,29231.0,36409.0,109106.0,40053.0,9.9,941.0,40181.0
7267,04:02.19,,29255.0,36439.0,109105.0,40005.0,9.9,938.0,40248.0
7268,04:02.23,,29298.0,36469.0,109099.0,40051.0,9.9,935.0,40368.0
7269,04:02.26,,29339.0,36501.0,109093.0,40278.0,9.9,930.0,40505.0
7270,04:02.30,,29400.0,36527.0,109090.0,40425.0,9.9,926.0,40672.0
7271,04:02.33,,29439.0,36543.0,109089.0,40474.0,9.9,922.0,40752.0
7272,04:02.36,,29465.0,36559.0,109090.0,40506.0,9.9,918.0,40762.0
7273,04:02.40,,29492.0,36585.0,109085.0,40544.0,9.9,914.0,40736.0
7274,04:02.43,,29524.0,36617.0,109081.0,40581.0,9.9,910.0,40709.0
7275,04:02.46,,29561.0,36644.0,109080.0,40576.0,9.9,907.0,40704.0
7276,04:02.50,,29608.0,36677.0,109077.0,40563.0,9.9,903.0,40694.0
7277,04:02.53,,29675.0,36715.0,109070.0,40480.0,9.9,899.0,40659.0
7278,04:02.56,,29736.0,36760.0,109072.0,40473.0,9.9,896.0,40624.0
7279,04:02.59,,29785.0,36815.0,109063.0,40453.0,9.9,893.0,40629.0
7280,04:02.63,,29823.0,36847.0,109060.0,40437.0,9.9,890.0,40661.0
7281,04:02.66,,29871.0,36879.0,109059.0,40405.0,9.9,886.0,40677.0
7282,04:02.69,,29905.0,36937.0,109057.0,40354.0,9.9,883.0,40712.0
7283,04:02.73,,29951.0,37001.0,109054.0,40320.0,9.9,880.0,40752.0
7284,04:02.76,,29983.0,37039.0,109050.0,40282.0,9.9,877.0,40800.0
7285,04:02.80,,30015.0,37087.0,109048.0,40229.0,9.9,875.0,40848.0
7286,04:02.83,,30052.0,37156.0,109044.0,40197.0,9.9,872.0,40898.0
7287,04:02.86,,30095.0,37215.0,109043.0,40160.0,9.9,868.0,40938.0
7288,04:02.90,,30116.0,37247.0,109041.0,40117.0,9.9,865.0,40965.0
7289,04:02.93,,30143.0,37289.0,109037.0,40096.0,9.9,863.0,41002.0
7290,04:02.96,,30183.0,37348.0,109033.0,40048.0,9.9,859.0,41050.0
7291,04:03.00,,30217.0,37396.0,109030.0,39989.0,9.9,856.0,41093.0
7292,04:03.03,,30239.0,37428.0,109026.0,39968.0,9.9,853.0,41125.0
7293,04:03.06,,30260.0,37471.0,109022.0,39957.0,9.9,850.0,41141.0
7294,04:03.09,,30297.0,37524.0,109017.0,39912.0,9.9,847.0,41162.0
7295,04:03.13,,30335.0,37572.0,109015.0,39866.0,9.9,844.0,41168.0
7296,04:03.16,,30340.0,37593.0,109016.0,39829.0,9.9,841.0,41168.0
7297,04:03.19,,30351.0,37609.0,109018.0,39813.0,9.9,838.0,41178.0
7298,04:03.23,,30369.0,37647.0,109013.0,39848.0,9.9,836.0,41160.0
7299,04:03.26,,30383.0,37668.0,109011.0,40053.0,9.9,833.0,41152.0
7300,04:03.30,,30377.0,37679.0,109007.0,40181.0,9.9,830.0,41162.0
7301,04:03.33,,30367.0,37679.0,109004.0,40250.0,9.9,828.0,41146.0
7302,04:03.36,,30356.0,37657.0,108996.0,40304.0,9.9,825.0,40994.0
7303,04:03.40,,30328.0,37621.0,108996.0,40406.0,9.9,822.0,40688.0
7304,04:03.43,,30296.0,37576.0,108995.0,40451.0,9.9,819.0,40432.0
7305,04:03.46,,30274.0,37503.0,108990.0,40444.0,9.9,816.0,40195.0
7306,04:03.50,,30249.0,37433.0,108993.0,40394.0,9.9,813.0,39984.0
7307,04:03.53,,30233.0,37391.0,108991.0,40394.0,9.9,811.0,39840.0
7308,04:03.56,,30207.0,37343.0,108985.0,40394.0,9.9,809.0,39712.0
7309,04:03.59,,30159.0,37305.0,108978.0,40405.0,9.9,806.0,39605.0
7310,04:03.63,,30121.0,37273.0,108977.0,40362.0,9.9,804.0,39536.0
7311,04:03.66,,30069.0,37221.0,108979.0,40364.0,9.9,801.0,39462.0
7312,04:03.69,,29999.0,37157.0,108972.0,40339.0,9.9,798.0,39347.0
7313,04:03.73,,29931.0,37090.0,108973.0,40300.0,9.9,795.0,39222.0
7314,04:03.76,,29892.0,37044.0,108974.0,40293.0,9.9,793.0,39162.0
7315,04:03.80,,29855.0,37007.0,108968.0,40240.0,9.9,790.0,39141.0
7316,04:03.83,,29823.0,36969.0,108967.0,40234.0,9.9,788.0,39120.0
7317,04:03.86,,29775.0,36911.0,108968.0,40184.0,9.9,786.0,39088.0
7318,04:03.90,,29721.0,36868.0,108963.0,40144.0,9.9,784.0,39072.0
7319,04:03.93,,29695.0,36836.0,108958.0,40133.0,9.9,781.0,39082.0
7320,04:03.96,,29673.0,36815.0,108948.0,40101.0,9.9,778.0,39104.0
7321,04:04.00,,29639.0,36785.0,108946.0,40064.0,9.9,775.0,39162.0
7322,04:04.03,,29604.0,36745.0,108953.0,40026.0,9.9,773.0,39221.0
7323,04:04.06,,29572.0,36724.0,108956.0,40016.0,9.9,771.0,39258.0
7324,04:04.09,,29556.0,36713.0,108955.0,39994.0,9.9,769.0,39285.0
7325,04:04.13,,29521.0,36684.0,108947.0,39952.0,9.9,767.0,39312.0
7326,04:04.16,,29492.0,36671.0,108940.0,39925.0,9.9,765.0,39338.0
7327,04:04.19,,29471.0,36660.0,108936.0,39914.0,9.9,762.0,39381.0
7328,04:04.23,,29444.0,36649.0,108932.0,39952.0,9.9,760.0,39418.0
7329,04:04.26,,29409.0,36633.0,108933.0,40181.0,9.9,757.0,39482.0
7330,04:04.30,,29391.0,36617.0,108938.0,40352.0,9.9,755.0,39589.0
7331,04:04.33,,29391.0,36601.0,108938.0,40426.0,9.9,753.0,39658.0
7332,04:04.36,,29375.0,36575.0,108934.0,40448.0,9.9,751.0,39712.0
7333,04:04.40,,29364.0,36551.0,108929.0,40533.0,9.9,748.0,39728.0
7334,04:04.43,,29343.0,36532.0,108927.0,40592.0,9.9,746.0,39728.0
7335,04:04.46,,29332.0,36527.0,108929.0,40618.0,9.9,745.0,39728.0
7336,04:04.50,,29327.0,36527.0,108928.0,40634.0,9.9,744.0,39728.0
7337,04:04.53,,29327.0,36505.0,108924.0,40573.0,9.9,742.0,39698.0
7338,04:04.56,,29327.0,36495.0,108923.0,40544.0,9.9,740.0,39632.0
7339,04:04.59,,29327.0,36495.0,108922.0,40549.0,9.9,738.0,39594.0
7340,04:04.63,,29321.0,36489.0,108924.0,40533.0,9.9,736.0,39562.0
7341,04:04.66,,29313.0,36479.0,108923.0,40498.0,9.9,735.0,39552.0
7342,04:04.69,,29311.0,36468.0,108919.0,40448.0,9.9,734.0,39541.0
7343,04:04.73,,29311.0,36463.0,108919.0,40453.0,9.9,733.0,39530.0
7344,04:04.76,,29300.0,36463.0,108919.0,40405.0,9.9,732.0,39520.0
7345,04:04.80,,29295.0,36460.0,108917.0,40373.0,9.9,731.0,39544.0
7346,04:04.83,,29295.0,36460.0,108916.0,40322.0,9.9,729.0,39613.0
7347,04:04.86,,29295.0,36456.0,108909.0,40251.0,9.9,727.0,39675.0
7348,04:04.90,,29295.0,36447.0,108914.0,40173.0,9.9,726.0,39730.0
7349,04:04.93,,29286.0,36450.0,108909.0,40097.0,9.9,725.0,39806.0
7350,04:04.96,,29279.0,36447.0,108902.0,40044.0,9.9,723.0,39865.0
7351,04:05.00,,29275.0,36447.0,108899.0,39996.0,9.9,721.0,39888.0
7352,04:05.03,,29272.0,36447.0,108907.0,39977.0,9.9,720.0,39894.0
7353,04:05.06,,29257.0,36447.0,108901.0,39941.0,9.9,719.0,39930.0
7354,04:05.09,,29247.0,36457.0,108898.0,39962.0,9.9,717.0,39962.0
7355,04:05.13,,29247.0,36457.0,108899.0,40101.0,9.9,716.0,40000.0
7356,04:05.16,,29241.0,36455.0,108901.0,40309.0,9.9,714.0,40082.0
7357,04:05.19,,29247.0,36447.0,108895.0,40416.0,9.9,713.0,40176.0
7358,04:05.23,,29247.0,36431.0,108891.0,40464.0,9.9,711.0,40202.0
7359,04:05.26,,29231.0,36415.0,108891.0,40522.0,9.9,709.0,40186.0
7360,04:05.30,,29231.0,36415.0,108889.0,40576.0,9.9,707.0,40146.0
7361,04:05.33,,29231.0,36431.0,108886.0,40608.0,9.9,705.0,40106.0
7362,04:05.36,,29231.0,36431.0,108887.0,40624.0,9.9,703.0,40101.0
7363,04:05.40,,29231.0,36425.0,108885.0,40592.0,9.9,702.0,40064.0
7364,04:05.43,,29231.0,36415.0,108885.0,40557.0,9.9,700.0,39981.0
7365,04:05.46,,29231.0,36399.0,108889.0,40517.0,9.9,699.0,39888.0
7366,04:05.50,,29231.0,36415.0,108887.0,40528.0,9.9,698.0,39856.0
7367,04:05.53,,29241.0,36404.0,108884.0,40512.0,9.9,697.0,39840.0
7368,04:05.56,,29244.0,36404.0,108880.0,40472.0,9.9,695.0,39818.0
7369,04:05.59,,29231.0,36399.0,108878.0,40453.0,9.9,694.0,39786.0
7370,04:05.63,,29231.0,36399.0,108875.0,40442.0,9.9,692.0,39760.0
7371,04:05.66,,29231.0,36399.0,108876.0,40384.0,9.9,691.0,39765.0
7372,04:05.69,,29231.0,36399.0,108876.0,40338.0,9.9,689.0,39792.0
7373,04:05.73,,29231.0,36404.0,108877.0,40320.0,9.9,689.0,39813.0
7374,04:05.76,,29231.0,36404.0,108882.0,40293.0,9.9,688.0,39834.0
7375,04:05.80,,29231.0,36404.0,108879.0,40240.0,9.9,687.0,39845.0
7376,04:05.83,,29236.0,36401.0,108877.0,40200.0,9.9,687.0,39896.0
7377,04:05.86,,29241.0,36399.0,108885.0,40165.0,9.9,687.0,39941.0
7378,04:05.90,,29247.0,36415.0,108884.0,40112.0,9.9,686.0,39957.0
7379,04:05.93,,29241.0,36415.0,108876.0,40096.0,9.9,686.0,39973.0
7380,04:05.96,,29231.0,36415.0,108872.0,40074.0,9.9,685.0,39989.0
7381,04:06.00,,29231.0,36415.0,108880.0,40048.0,9.9,684.0,40005.0
7382,04:06.03,,29231.0,36415.0,108882.0,40005.0,9.9,684.0,40000.0
7383,04:06.06,,29231.0,36415.0,108882.0,39973.0,9.9,684.0,39989.0
7384,04:06.09,,29223.0,36417.0,108875.0,39954.0,9.9,684.0,40024.0
7385,04:06.13,,29215.0,36421.0,108876.0,40006.0,9.9,684.0,40092.0
7386,04:06.16,,29218.0,36437.0,108886.0,40252.0,9.9,685.0,40160.0
7387,04:06.19,,29247.0,36427.0,108895.0,40390.0,9.9,686.0,40256.0
7388,04:06.23,,29284.0,36393.0,108887.0,40469.0,9.9,687.0,40304.0
7389,04:06.26,,29316.0,36383.0,108879.0,40490.0,9.9,687.0,40293.0
7390,04:06.30,,29359.0,36383.0,108877.0,40533.0,9.9,686.0,40277.0
7391,04:06.33,,29415.0,36407.0,108882.0,40565.0,9.9,687.0,40234.0
7392,04:06.36,,29487.0,36431.0,108884.0,40576.0,9.9,687.0,40197.0
7393,04:06.40,,29540.0,36452.0,108882.0,40533.0,9.9,687.0,40170.0
7394,04:06.43,,29599.0,36463.0,108884.0,40469.0,9.9,687.0,40128.0
