"Sample","Time","Label","UPneumo","LPneumo","EDA1","Cardio1","Move1","DE","Aux02"
1623," 00:54.06"," --------",49730,37576,119813,41737,-9.9,50,86
1624," 00:54.10"," --------",49679,37503,119810,41696,-9.9,48,80
1625," 00:54.13"," --------",49641,37476,119817,41669,-9.9,47,85
1626," 00:54.16"," --------",49588,37439,119823,41754,-9.9,45,80
1627," 00:54.20"," --------",49519,37311,119822,42498,-9.9,43,90
1628," 00:54.23"," --------",49471,37172,119826,42698,-9.9,43,90
1629," 00:54.26"," --------",49439,37113,119822,42741,-9.9,43,96
1630," 00:54.29"," --------",49412,37076,119819,42656,-9.9,42,96
1631," 00:54.33"," --------",49380,37065,119820,42520,-9.9,42,85
1632," 00:54.36"," --------",49343,37055,119837,42309,-9.9,43,85
1633," 00:54.39"," --------",49311,37039,119843,42229,-9.9,44,90
1634," 00:54.43"," --------",49273,37033,119830,42266,-9.9,45,85
1635," 00:54.46"," --------",49244,37012,119817,42312,-9.9,45,85
1636," 00:54.50"," --------",49205,36991,119833,42316,-9.9,46,83
1637," 00:54.53"," --------",49183,36984,119828,42217,-9.9,47,86
1638," 00:54.56"," --------",49151,36965,119824,42076,-9.9,47,86
1639," 00:54.60"," --------",49135,36948,119831,41957,-9.9,49,96
1640," 00:54.63"," --------",49124,36927,119828,41893,-9.9,49,85
1641," 00:54.66"," --------",49119,36916,119831,41845,-9.9,50,90
1642," 00:54.70"," --------",49105,36905,119834,41797,-9.9,51,90
1643," 00:54.73"," --------",49087,36895,119825,41754,-9.9,51,85
1644," 00:54.76"," --------",49071,36879,119820,41706,-9.9,51,85
1645," 00:54.79"," --------",49065,36879,119825,41680,-9.9,51,85
1646," 00:54.83"," --------",49033,36860,119817,42056,-9.9,51,80
1647," 00:54.86"," --------",49023,36799,119805,42709,-9.9,49,80
1648," 00:54.89"," --------",49028,36740,119811,42778,-9.9,46,80
1649," 00:54.93"," --------",49023,36697,119809,42837,-9.9,45,85
1650," 00:54.96"," --------",49009,36687,119834,42717,-9.9,46,80
1651," 00:55.00"," --------",49010,36706,119837,42572,-9.9,46,89
1652," 00:55.03"," --------",48997,36731,119832,42377,-9.9,47,83
1653," 00:55.06"," --------",48991,36747,119817,42419,-9.9,46,83
1654," 00:55.10"," --------",48991,36751,119820,42442,-9.9,46,85
1655," 00:55.13"," --------",48991,36751,119826,42437,-9.9,45,85
1656," 00:55.16"," --------",48991,36767,119819,42416,-9.9,45,90
1657," 00:55.20"," --------",48991,36783,119820,42293,-9.9,44,82
1658," 00:55.23"," --------",49007,36799,119824,42165,-9.9,44,80
1659," 00:55.26"," --------",49007,36783,119828,42085,-9.9,44,90
1660," 00:55.29"," --------",49007,36783,119828,42026,-9.9,44,80
1661," 00:55.33"," --------",49012,36772,119817,41968,-9.9,44,82
1662," 00:55.36"," --------",49023,36767,119814,41925,-9.9,45,85
1663," 00:55.39"," --------",49023,36783,119822,41898,-9.9,46,85
1664," 00:55.43"," --------",49023,36783,119825,41866,-9.9,47,96
1665," 00:55.46"," --------",49031,36793,119806,41781,-9.9,45,85
1666," 00:55.50"," --------",49045,36853,119803,41907,-9.9,43,86
1667," 00:55.53"," --------",49077,36866,119813,42710,-9.9,41,86
1668," 00:55.56"," --------",49141,36869,119813,42886,-9.9,41,86
1669," 00:55.60"," --------",49199,36937,119813,42837,-9.9,41,80
1670," 00:55.63"," --------",49247,37012,119808,42778,-9.9,39,85
1671," 00:55.66"," --------",49295,37087,119807,42693,-9.9,39,80
1672," 00:55.70"," --------",49367,37204,119814,42504,-9.9,38,82
1673," 00:55.73"," --------",49423,37316,119830,42437,-9.9,39,85
1674," 00:55.76"," --------",49460,37380,119836,42474,-9.9,39,90
1675," 00:55.79"," --------",49503,37439,119838,42501,-9.9,40,85
1676," 00:55.83"," --------",49575,37535,119835,42496,-9.9,41,90
1677," 00:55.86"," --------",49663,37652,119819,42416,-9.9,41,90
1678," 00:55.89"," --------",49716,37721,119813,42336,-9.9,41,80
1679," 00:55.93"," --------",49775,37796,119822,42240,-9.9,41,85
1680," 00:55.96"," --------",49855,37897,119833,42128,-9.9,42,88
1681," 00:56.00"," --------",49954,38024,119819,42022,-9.9,43,80
1682," 00:56.03"," --------",50034,38123,119811,41980,-9.9,43,92
1683," 00:56.06"," --------",50111,38232,119805,41932,-9.9,43,89
1684," 00:56.10"," --------",50169,38319,119812,41893,-9.9,43,80
1685," 00:56.13"," --------",50196,38367,119822,41829,-9.9,44,85
1686," 00:56.16"," --------",50233,38399,119827,41754,-9.9,45,90
1687," 00:56.20"," --------",50252,38452,119834,41746,-9.9,46,82
1688," 00:56.23"," --------",50265,38415,119831,42469,-9.9,46,96
1689," 00:56.26"," --------",50271,38345,119831,42789,-9.9,46,96
1690," 00:56.29"," --------",50265,38276,119836,42869,-9.9,46,85
1691," 00:56.33"," --------",50225,38169,119837,42874,-9.9,46,88
1692," 00:56.36"," --------",50185,38089,119835,42773,-9.9,47,80
1693," 00:56.39"," --------",50159,38031,119827,42672,-9.9,48,90
1694," 00:56.43"," --------",50116,37983,119819,42544,-9.9,48,80
1695," 00:56.46"," ------39",50055,37908,119816,42453,-9.9,47,88
1696," 00:56.50"," ------39",49976,37810,119822,42521,-9.9,47,80
1697," 00:56.53"," ------39",49912,37723,119829,42524,-9.9,48,83
1698," 00:56.56"," ------39",49861,37653,119836,42432,-9.9,50,83
1699," 00:56.60"," ------39",49823,37599,119825,42325,-9.9,51,80
1700," 00:56.63"," ------39",49780,37551,119831,42261,-9.9,52,96
1701," 00:56.66"," ------39",49743,37503,119835,42165,-9.9,52,85
1702," 00:56.70"," ------39",49703,37431,119835,42082,-9.9,52,85
1703," 00:56.73"," ------39",49663,37359,119844,42021,-9.9,53,90
1704," 00:56.76"," ------39",49636,37332,119843,42000,-9.9,54,85
1705," 00:56.79"," ------39",49609,37305,119834,41968,-9.9,54,80
1706," 00:56.83"," ------39",49561,37271,119822,41925,-9.9,53,85
1707," 00:56.86"," ------39",49513,37225,119821,41818,-9.9,52,80
1708," 00:56.89"," ------39",49487,37199,119816,41760,-9.9,51,80
1709," 00:56.93"," ------39",49455,37177,119808,41701,-9.9,50,90
1710," 00:56.96"," ------39",49388,37119,119803,42288,-9.9,49,82
1711," 00:57.00"," ------39",49352,36987,119817,42857,-9.9,49,83
1712," 00:57.03"," ------39",49327,36904,119826,42940,-9.9,49,80
1713," 00:57.06"," ------39",49301,36895,119833,42816,-9.9,49,83
1714," 00:57.10"," ------39",49279,36884,119828,42693,-9.9,49,85
1715," 00:57.13"," ------39",49257,36884,119827,42544,-9.9,49,85
1716," 00:57.16"," ------39",49236,36889,119823,42469,-9.9,48,85
1717," 00:57.20"," ------39",49204,36887,119820,42522,-9.9,47,85
1718," 00:57.23"," ------39",49193,36873,119818,42560,-9.9,45,85
1719," 00:57.26"," ------39",49183,36863,119815,42554,-9.9,43,80
1720," 00:57.29"," ------39",49183,36873,119817,42506,-9.9,42,85
1721," 00:57.33"," ------39",49156,36879,119819,42381,-9.9,42,82
1722," 00:57.36"," ------39",49145,36879,119826,42245,-9.9,42,80
1723," 00:57.39"," ------39",49135,36868,119835,42176,-9.9,44,85
1724," 00:57.43"," ------39",49124,36863,119841,42117,-9.9,46,85
1725," 00:57.46"," ------39",49119,36852,119831,42042,-9.9,48,85
1726," 00:57.50"," ------39",49106,36847,119817,41990,-9.9,48,86
1727," 00:57.53"," ------39",49099,36847,119829,41948,-9.9,48,86
1728," 00:57.56"," ------39",49080,36847,119838,41856,-9.9,48,89
1729," 00:57.60"," ------39",49071,36831,119829,41754,-9.9,48,96
1730," 00:57.63"," ------39",49049,36836,119823,41701,-9.9,48,85
1731," 00:57.66"," ------39",49028,36841,119825,41856,-9.9,48,85
1732," 00:57.70"," ------39",49023,36788,119819,42733,-9.9,48,82
1733," 00:57.73"," ------39",49023,36719,119805,42960,-9.9,47,80
1734," 00:57.76"," ------39",49007,36687,119815,43002,-9.9,47,80
1735," 00:57.79"," ------39",49007,36687,119839,42922,-9.9,49,85
1736," 00:57.83"," ------39",49017,36695,119843,42810,-9.9,50,82
1737," 00:57.86"," ------39",49049,36751,119831,42602,-9.9,51,85
1738," 00:57.89"," ------39",49071,36809,119827,42501,-9.9,50,90
1739," 00:57.93"," ------39",49097,36868,119827,42522,-9.9,49,90
1740," 00:57.96"," ------39",49167,36961,119827,42560,-9.9,49,85
1741," 00:58.00"," ------39",49282,37090,119828,42544,-9.9,50,83
1742," 00:58.03"," ------39",49391,37247,119821,42441,-9.9,49,83
1743," 00:58.06"," ------39",49499,37400,119812,42288,-9.9,47,86
1744," 00:58.10"," ------39",49593,37503,119802,42170,-9.9,45,80
1745," 00:58.13"," ------39",49652,37583,119803,42096,-9.9,44,80
1746," 00:58.16"," ------39",49737,37663,119809,42053,-9.9,43,85
1747," 00:58.20"," ------39",49839,37809,119816,41986,-9.9,43,90
1748," 00:58.23"," ------39",49940,37951,119824,41946,-9.9,44,96
1749," 00:58.26"," ------39",50004,38047,119828,41909,-9.9,45,85
1750," 00:58.29"," ------39",50068,38132,119827,41840,-9.9,44,90
1751," 00:58.33"," ------39",50161,38265,119810,41754,-9.9,42,88
1752," 00:58.36"," ------39",50239,38393,119796,41824,-9.9,40,85
1753," 00:58.39"," ------39",50303,38431,119798,42485,-9.9,38,80
1754," 00:58.43"," ------39",50377,38463,119802,42789,-9.9,36,80
1755," 00:58.46"," ------39",50468,38548,119823,42898,-9.9,36,80
1756," 00:58.50"," ------39",50552,38671,119821,42832,-9.9,35,80
1757," 00:58.53"," ------39",50613,38757,119824,42668,-9.9,36,92
1758," 00:58.56"," ------39",50619,38776,119832,42454,-9.9,37,89
1759," 00:58.60"," ------39",50580,38729,119833,42453,-9.9,39,90
1760," 00:58.63"," ------39",50537,38649,119825,42469,-9.9,40,85
1761," 00:58.66"," ------39",50495,38559,119824,42490,-9.9,41,90
1762," 00:58.70"," ------39",50423,38439,119825,42493,-9.9,42,88
1763," 00:58.73"," ------39",50351,38319,119809,42421,-9.9,41,85
1764," 00:58.76"," ------39",50287,38233,119816,42325,-9.9,40,96
1765," 00:58.79"," ------39",50233,38143,119816,42250,-9.9,39,85
1766," 00:58.83"," ------39",50145,38004,119814,42136,-9.9,40,80
1767," 00:58.86"," ------39",50052,37881,119825,42058,-9.9,42,80
1768," 00:58.89"," ------39",49993,37812,119823,42021,-9.9,43,85
1769," 00:58.93"," ------39",49929,37737,119816,41968,-9.9,44,85
1770," 00:58.96"," ------39",49847,37644,119810,41920,-9.9,43,85
1771," 00:59.00"," ------39",49723,37547,119811,41923,-9.9,43,92
1772," 00:59.03"," ------39",49615,37407,119815,42656,-9.9,42,92
1773," 00:59.06"," ------39",49531,37250,119817,42899,-9.9,41,80
1774," 00:59.10"," ------39",49487,37156,119825,42928,-9.9,41,96
1775," 00:59.13"," ------39",49439,37124,119838,42837,-9.9,41,85
1776," 00:59.16"," ------39",49407,37097,119832,42757,-9.9,42,80
1777," 00:59.20"," ------39",49356,37073,119819,42560,-9.9,42,85
1778," 00:59.23"," ------39",49295,37049,119828,42426,-9.9,43,80
1779," 00:59.26"," ------39",49247,37033,119832,42464,-9.9,44,85
1780," 00:59.29"," ------39",49215,37012,119816,42506,-9.9,44,85
1781," 00:59.33"," ------39",49167,36975,119807,42533,-9.9,43,82
1782," 00:59.36"," ------39",49129,36959,119809,42474,-9.9,42,85
1783," 00:59.39"," ------39",49113,36943,119809,42405,-9.9,41,80
1784," 00:59.43"," ------39",49097,36921,119811,42314,-9.9,41,96
1785," 00:59.46"," ------39",49076,36897,119821,42197,-9.9,42,90
1786," 00:59.50"," ------39",49055,36872,119827,42096,-9.9,43,83
1787," 00:59.53"," ------39",49029,36856,119816,42032,-9.9,43,80
1788," 00:59.56"," ------39",49016,36834,119811,41964,-9.9,43,83
1789," 00:59.60"," ------39",48991,36831,119821,41989,-9.9,42,85
1790," 00:59.63"," ------39",48975,36809,119821,42410,-9.9,41,90
1791," 00:59.66"," ------39",48964,36761,119813,42928,-9.9,40,96
1792," 00:59.70"," ------39",48956,36684,119817,43058,-9.9,40,85
1793," 00:59.73"," ------39",48932,36644,119825,43045,-9.9,40,80
1794," 00:59.76"," ------39",48916,36639,119825,43008,-9.9,39,85
1795," 00:59.79"," ------39",48895,36639,119825,42917,-9.9,40,85
1796," 00:59.83"," ------39",48879,36639,119822,42738,-9.9,41,90
1797," 00:59.86"," ------39",48863,36639,119831,42677,-9.9,42,90
1798," 00:59.89"," ------39",48847,36639,119832,42714,-9.9,44,80
1799," 00:59.93"," ------39",48847,36639,119820,42736,-9.9,44,80
1800," 00:59.96"," ------39",48841,36649,119816,42717,-9.9,44,90
1801," 01:00.00"," ------39",48840,36655,119817,42598,-9.9,43,80
1802," 01:00.03"," ------39",48853,36655,119799,42476,-9.9,42,86
1803," 01:00.06"," ------39",48885,36664,119810,42371,-9.9,42,80
1804," 01:00.10"," ------39",48927,36708,119808,42288,-9.9,41,85
1805," 01:00.13"," ------39",48975,36761,119811,42256,-9.9,41,85
1806," 01:00.16"," ------39",49023,36815,119817,42208,-9.9,41,85
1807," 01:00.20"," ------39",49113,36911,119824,42154,-9.9,41,88
1808," 01:00.23"," ------39",49193,37017,119826,42266,-9.9,41,85
1809," 01:00.26"," ------39",49247,37049,119829,42842,-9.9,42,90
1810," 01:00.29"," ------39",49316,37071,119826,43034,-9.9,42,80
1811," 01:00.33"," ------39",49412,37124,119815,43149,-9.9,41,88
1812," 01:00.36"," ------39",49503,37247,119813,43061,-9.9,40,80
1813," 01:00.39"," ------39",49561,37343,119821,43002,-9.9,39,80
1814," 01:00.43"," ------39",49625,37439,119834,42901,-9.9,40,96
1815," 01:00.46"," ------39",49719,37599,119848,42733,-9.9,42,85
1816," 01:00.50"," ------39",49819,37791,119822,42768,-9.9,43,80
1817," 01:00.53"," ------39",49912,37928,119812,42780,-9.9,44,92
1818," 01:00.56"," ------39",50015,38069,119823,42752,-9.9,44,83
1819," 01:00.60"," ------39",50105,38207,119825,42656,-9.9,46,90
1820," 01:00.63"," ------39",50180,38297,119830,42576,-9.9,47,90
1821," 01:00.66"," ------39",50249,38383,119827,42506,-9.9,48,80
1822," 01:00.70"," ------39",50327,38497,119814,42426,-9.9,47,88
1823," 01:00.73"," ------39",50393,38591,119826,42368,-9.9,47,85
1824," 01:00.76"," ------39",50415,38633,119842,42325,-9.9,48,85
1825," 01:00.79"," ------39",50420,38655,119846,42304,-9.9,49,80
1826," 01:00.83"," ------39",50417,38636,119826,42266,-9.9,50,80
1827," 01:00.86"," ------39",50356,38559,119819,42458,-9.9,50,85
1828," 01:00.89"," ------39",50324,38452,119821,42992,-9.9,50,85
1829," 01:00.93"," ------39",50287,38324,119828,43104,-9.9,50,80
1830," 01:00.96"," ------39",50225,38177,119821,43176,-9.9,48,88
1831," 01:01.00"," ------39",50139,38050,119827,43046,-9.9,48,83
1832," 01:01.03"," ------39",50053,37951,119833,42873,-9.9,50,86
1833," 01:01.06"," ------39",49967,37871,119818,42729,-9.9,49,80
1834," 01:01.10"," ------39",49897,37791,119822,42762,-9.9,49,80
1835," 01:01.13"," ------39",49839,37732,119842,42794,-9.9,50,90
1836," 01:01.16"," ------39",49791,37663,119841,42794,-9.9,51,80
1837," 01:01.20"," ------39",49740,37575,119836,42741,-9.9,52,85
1838," 01:01.23"," ------39",49695,37503,119846,42640,-9.9,54,85
1839," 01:01.26"," ------39",49663,37455,119854,42554,-9.9,55,85
1840," 01:01.29"," ------39",49636,37407,119857,42480,-9.9,55,96
1841," 01:01.33"," ------39",49580,37319,119840,42402,-9.9,56,82
1842," 01:01.36"," ------39",49535,37252,119843,42352,-9.9,58,96
1843," 01:01.39"," ------39",49508,37215,119833,42320,-9.9,59,80
1844," 01:01.43"," ------39",49481,37167,119831,42272,-9.9,59,85
1845," 01:01.46"," ------39",49433,37127,119849,42229,-9.9,61,88
1846," 01:01.50"," ------39",49362,37055,119865,42678,-9.9,63,86
1847," 01:01.53"," ------39",49320,36933,119849,43132,-9.9,64,83
1848," 01:01.56"," ------39",49275,36821,119835,43180,-9.9,65,80
1849," 01:01.60"," ------39",49241,36783,119852,43109,-9.9,67,85
1850," 01:01.63"," ------39",49231,36777,119859,43008,-9.9,69,80
1851," 01:01.66"," ------39",49220,36767,119849,42901,-9.9,69,85
1852," 01:01.70"," ------39",49183,36761,119858,42770,-9.9,71,93
1853," 01:01.73"," ------39",49140,36756,119888,42800,-9.9,73,85
1854," 01:01.76"," ------39",49113,36745,119888,42816,-9.9,76,85
1855," 01:01.79"," ------39",49103,36735,119880,42821,-9.9,77,96
1856," 01:01.83"," ------39",49081,36735,119860,42762,-9.9,78,80
1857," 01:01.86"," ------39",49065,36729,119851,42650,-9.9,79,85
1858," 01:01.89"," ------39",49055,36719,119865,42570,-9.9,81,80
1859," 01:01.93"," ------39",49044,36713,119878,42501,-9.9,84,80
1860," 01:01.96"," ------39",49028,36689,119881,42413,-9.9,86,85
1861," 01:02.00"," ------39",49003,36667,119868,42355,-9.9,87,83
1862," 01:02.03"," ------39",48984,36651,119875,42307,-9.9,88,86
1863," 01:02.06"," ------39",48975,36639,119884,42249,-9.9,92,83
1864," 01:02.10"," ------39",48953,36639,119895,42293,-9.9,94,85
1865," 01:02.13"," ------39",48932,36623,119897,42826,-9.9,97,90
1866," 01:02.16"," ------39",48943,36575,119895,43098,-9.9,100,90
1867," 01:02.20"," ------39",48964,36553,119893,43184,-9.9,102,85
1868," 01:02.23"," ------39",48980,36623,119892,43098,-9.9,103,85
1869," 01:02.26"," ------39",49007,36703,119895,43061,-9.9,103,80
1870," 01:02.29"," ------39",49044,36788,119896,42976,-9.9,104,80
1871," 01:02.33"," ------39",49127,36929,119895,42802,-9.9,107,82
1872," 01:02.36"," ------39",49204,37076,119903,42784,-9.9,110,85
1873," 01:02.39"," ------39",49247,37172,119900,42805,-9.9,112,96
1874," 01:02.43"," ------39",49311,37241,119895,42810,-9.9,113,85
1875," 01:02.46"," ------39",49393,37375,119899,42765,-9.9,115,82
1876," 01:02.50"," ------39",49506,37567,119896,42630,-9.9,117,83
1877," 01:02.53"," ------39",49605,37739,119894,42508,-9.9,118,80
1878," 01:02.56"," ------39",49707,37877,119879,42428,-9.9,117,86
1879," 01:02.60"," ------39",49791,37999,119875,42373,-9.9,116,80
1880," 01:02.63"," ------39",49839,38079,119889,42352,-9.9,116,85
1881," 01:02.66"," ------39",49887,38164,119899,42325,-9.9,116,85
1882," 01:02.70"," ------39",49959,38287,119910,42277,-9.9,117,88
1883," 01:02.73"," ------39",50036,38415,119909,42202,-9.9,118,80
1884," 01:02.76"," ------39",50068,38489,119911,42197,-9.9,119,85
1885," 01:02.79"," ------39",50084,38527,119908,42501,-9.9,120,90
1886," 01:02.83"," ------39",50121,38524,119905,43042,-9.9,121,88
1887," 01:02.86"," ------39",50143,38511,119910,43178,-9.9,121,90
1888," 01:02.89"," ------39",50143,38511,119913,43114,-9.9,122,85
1889," 01:02.93"," ------39",50137,38495,119908,43045,-9.9,123,96
1890," 01:02.96"," ------39",50119,38481,119893,42928,-9.9,122,80
1891," 01:03.00"," ------39",50079,38517,119885,42758,-9.9,122,83
1892," 01:03.03"," ------39",50047,38600,119898,42793,-9.9,122,86
1893," 01:03.06"," ------39",50072,38722,119891,42800,-9.9,123,86
1894," 01:03.10"," ------39",50100,38873,119901,42757,-9.9,125,90
1895," 01:03.13"," ------39",50143,38985,119914,42698,-9.9,126,90
1896," 01:03.16"," ------39",50196,39108,119916,42597,-9.9,127,80
1897," 01:03.20"," ------39",50305,39292,119910,42464,-9.9,127,82
1898," 01:03.23"," ------39",50399,39481,119894,42373,-9.9,126,85
1899," 01:03.26"," ------39",50441,39593,119897,42373,-9.9,125,96
1900," 01:03.29"," --------",50447,39657,119906,42341,-9.9,125,80
1901," 01:03.33"," --------",50409,39663,119908,42290,-9.9,125,80
1902," 01:03.36"," --------",50383,39641,119903,42245,-9.9,125,80
1903," 01:03.39"," --------",50383,39647,119903,42218,-9.9,124,80
1904," 01:03.43"," --------",50351,39700,119917,42176,-9.9,125,85
1905," 01:03.46"," --------",50303,39777,119927,42634,-9.9,127,82
1906," 01:03.50"," --------",50312,39791,119907,43062,-9.9,129,83
1907," 01:03.53"," --------",50267,39723,119915,43136,-9.9,130,86
1908," 01:03.56"," --------",50127,39570,119914,43033,-9.9,131,86
1909," 01:03.60"," --------",50068,39476,119917,42981,-9.9,132,85
1910," 01:03.63"," --------",50041,39481,119916,42842,-9.9,133,85
1911," 01:03.66"," --------",50004,39513,119923,42848,-9.9,133,90
1912," 01:03.70"," --------",49959,39508,119930,42925,-9.9,134,88
1913," 01:03.73"," --------",49961,39476,119917,42933,-9.9,136,80
1914," 01:03.76"," --------",49977,39471,119909,42858,-9.9,137,80
1915," 01:03.79"," -----Yes",49999,39471,119903,42773,-9.9,136,80
1916," 01:03.83"," --------",50047,39460,119907,42626,-9.9,136,90
1917," 01:03.86"," --------",50089,39407,119927,42474,-9.9,138,80
1918," 01:03.89"," --------",50084,39327,119932,42384,-9.9,140,90
1919," 01:03.93"," --------",50047,39220,119929,42325,-9.9,141,90
1920," 01:03.96"," --------",49945,38991,119921,42290,-9.9,140,88
1921," 01:04.00"," --------",49855,38680,119931,42208,-9.9,142,83
1922," 01:04.03"," --------",49794,38418,119927,42156,-9.9,143,86
1923," 01:04.06"," --------",49746,38235,119915,42195,-9.9,143,83
1924," 01:04.09"," --------",49695,38068,119919,42832,-9.9,143,90
1925," 01:04.13"," --------",49668,37919,119928,43002,-9.9,144,85
1926," 01:04.16"," --------",49647,37775,119926,43104,-9.9,144,85
1927," 01:04.20"," --------",49604,37633,119921,43069,-9.9,143,85
1928," 01:04.23"," --------",49561,37551,119933,42986,-9.9,144,90
1929," 01:04.26"," --------",49540,37503,119937,42928,-9.9,146,85
1930," 01:04.29"," --------",49524,37465,119931,42832,-9.9,148,85
1931," 01:04.33"," --------",49476,37417,119931,42765,-9.9,150,93
1932," 01:04.36"," --------",49433,37375,119933,42773,-9.9,150,90
1933," 01:04.40"," --------",49412,37327,119934,42800,-9.9,150,85
1934," 01:04.43"," --------",49396,37284,119928,42752,-9.9,150,85
1935," 01:04.46"," --------",49361,37236,119926,42642,-9.9,151,82
1936," 01:04.50"," --------",49311,37179,119927,42515,-9.9,150,83
1937," 01:04.53"," --------",49269,37119,119930,42416,-9.9,150,83
1938," 01:04.56"," --------",49243,37064,119941,42364,-9.9,152,89
1939," 01:04.59"," --------",49225,37023,119939,42320,-9.9,154,90
1940," 01:04.63"," --------",49204,37001,119927,42293,-9.9,153,90
1941," 01:04.66"," --------",49188,36980,119931,42245,-9.9,154,85
1942," 01:04.70"," --------",49161,36951,119931,42192,-9.9,154,85
1943," 01:04.73"," --------",49124,36932,119933,42170,-9.9,154,96
1944," 01:04.76"," --------",49103,36905,119939,42618,-9.9,155,85
1945," 01:04.79"," --------",49087,36836,119945,42986,-9.9,156,80
1946," 01:04.83"," --------",49081,36732,119942,43080,-9.9,156,88
1947," 01:04.86"," --------",49071,36687,119940,43018,-9.9,157,80
1948," 01:04.90"," --------",49060,36671,119944,42954,-9.9,157,96
1949," 01:04.93"," --------",49049,36671,119950,42885,-9.9,159,90
1950," 01:04.96"," --------",49036,36671,119943,42714,-9.9,160,82
1951," 01:05.00"," --------",49010,36687,119925,42688,-9.9,160,86
1952," 01:05.03"," --------",48994,36677,119932,42713,-9.9,160,89
1953," 01:05.06"," --------",48994,36677,119938,42675,-9.9,160,89
1954," 01:05.09"," --------",49001,36697,119932,42570,-9.9,159,80
1955," 01:05.13"," --------",49007,36708,119930,42501,-9.9,160,80
1956," 01:05.16"," --------",49017,36724,119930,42410,-9.9,159,80
1957," 01:05.20"," --------",49025,36737,119914,42304,-9.9,158,82
1958," 01:05.23"," --------",49044,36767,119917,42224,-9.9,157,85
1959," 01:05.26"," --------",49071,36799,119925,42186,-9.9,156,90
1960," 01:05.29"," --------",49103,36847,119931,42165,-9.9,155,85
1961," 01:05.33"," --------",49153,36945,119942,42117,-9.9,155,88
1962," 01:05.36"," --------",49215,37044,119942,42032,-9.9,156,90
1963," 01:05.40"," --------",49252,37108,119932,41957,-9.9,155,85
1964," 01:05.43"," --------",49289,37183,119922,41909,-9.9,153,80
1965," 01:05.46"," --------",49337,37292,119904,42218,-9.9,150,82
1966," 01:05.50"," --------",49413,37336,119930,42905,-9.9,151,83
1967," 01:05.53"," --------",49499,37384,119952,42998,-9.9,152,86
1968," 01:05.56"," --------",49576,37496,119932,42886,-9.9,152,89
1969," 01:05.59"," --------",49647,37604,119939,42784,-9.9,152,85
1970," 01:05.63"," --------",49705,37689,119946,42656,-9.9,153,85
1971," 01:05.66"," --------",49759,37775,119936,42528,-9.9,153,85
1972," 01:05.70"," --------",49828,37889,119926,42570,-9.9,154,88
1973," 01:05.73"," --------",49887,37983,119939,42592,-9.9,156,85
1974," 01:05.76"," --------",49935,38047,119945,42581,-9.9,157,85
1975," 01:05.79"," --------",49967,38111,119945,42544,-9.9,158,85
1976," 01:05.83"," --------",50031,38209,119942,42432,-9.9,158,88
1977," 01:05.86"," --------",50084,38287,119945,42314,-9.9,158,80
1978," 01:05.90"," --------",50121,38324,119943,42234,-9.9,159,85
1979," 01:05.93"," --------",50148,38335,119934,42181,-9.9,160,80
1980," 01:05.96"," --------",50172,38340,119930,42101,-9.9,161,90
1981," 01:06.00"," --------",50187,38290,119935,42067,-9.9,162,83
1982," 01:06.03"," --------",50171,38194,119930,42012,-9.9,160,89
1983," 01:06.06"," --------",50120,38095,119920,41942,-9.9,160,83
1984," 01:06.09"," --------",50063,38015,119929,41850,-9.9,159,90
1985," 01:06.13"," --------",50015,37961,119941,41813,-9.9,159,90
1986," 01:06.16"," --------",49951,37871,119943,42032,-9.9,159,90
1987," 01:06.20"," --------",49897,37716,119936,42768,-9.9,160,88
1988," 01:06.23"," --------",49844,37551,119928,42949,-9.9,159,85
1989," 01:06.26"," --------",49801,37476,119940,42896,-9.9,159,80
1990," 01:06.29"," --------",49759,37433,119959,42816,-9.9,160,90
1991," 01:06.33"," --------",49705,37372,119955,42677,-9.9,160,88
1992," 01:06.36"," --------",49652,37321,119953,42464,-9.9,161,85
1993," 01:06.40"," --------",49615,37289,119941,42405,-9.9,161,90
1994," 01:06.43"," --------",49577,37252,119931,42458,-9.9,161,90
1995," 01:06.46"," --------",49543,37191,119937,42482,-9.9,161,85
1996," 01:06.50"," --------",49506,37138,119942,42454,-9.9,162,86
1997," 01:06.53"," --------",49464,37103,119949,42339,-9.9,163,86
1998," 01:06.56"," --------",49432,37071,119964,42185,-9.9,166,83
1999," 01:06.59"," --------",49412,37033,119959,42085,-9.9,168,80
2000," 01:06.63"," --------",49396,37007,119956,42021,-9.9,169,80
2001," 01:06.66"," --------",49380,36980,119960,41978,-9.9,170,80
2002," 01:06.70"," --------",49356,36943,119964,41933,-9.9,172,93
2003," 01:06.73"," --------",49332,36911,119964,41904,-9.9,174,80
2004," 01:06.76"," --------",49321,36905,119956,41840,-9.9,175,80
2005," 01:06.79"," --------",49300,36895,119943,41770,-9.9,174,80
2006," 01:06.83"," --------",49260,36876,119944,41768,-9.9,173,88
2007," 01:06.86"," --------",49220,36847,119959,42416,-9.9,174,85
2008," 01:06.90"," --------",49215,36777,119970,42778,-9.9,176,80
2009," 01:06.93"," --------",49215,36719,119972,42842,-9.9,178,85
2010," 01:06.96"," --------",49196,36668,119972,42853,-9.9,181,82
2011," 01:07.00"," --------",49186,36658,119970,42697,-9.9,183,89
2012," 01:07.03"," --------",49170,36667,119977,42518,-9.9,185,96
2013," 01:07.06"," --------",49154,36677,119991,42390,-9.9,186,83
2014," 01:07.09"," --------",49140,36687,119987,42405,-9.9,188,96
