"Sample","Time","Label","UPneumo","LPneumo","EDA1","Cardio1","Move1","DE","Aux01"
394," 00:13.09"," --------",35705,39609,116825,40016,-9.9,398,47498
395," 00:13.13"," --------",35684,39583,116834,39968,-9.9,400,47402
396," 00:13.16"," --------",35665,39553,116819,39869,-9.9,400,47421
397," 00:13.19"," --------",35657,39524,116810,39781,-9.9,401,47317
398," 00:13.23"," --------",35636,39497,116798,39898,-9.9,401,47285
399," 00:13.26"," --------",35604,39455,116794,40266,-9.9,400,47146
400," 00:13.30"," --------",35569,39375,116804,40578,-9.9,400,47149
401," 00:13.33"," --------",35522,39285,116812,40668,-9.9,400,48144
402," 00:13.36"," --------",35471,39237,116811,40646,-9.9,399,49004
403," 00:13.40"," --------",35455,39205,116825,40547,-9.9,399,49123
404," 00:13.43"," --------",35433,39188,116815,40448,-9.9,398,48970
405," 00:13.46"," --------",35412,39199,116821,40384,-9.9,398,48704
406," 00:13.50"," --------",35391,39199,116829,40352,-9.9,399,48346
407," 00:13.53"," --------",35361,39191,116831,40349,-9.9,400,48032
408," 00:13.56"," --------",35343,39188,116848,40352,-9.9,403,47776
409," 00:13.59"," --------",35332,39183,116848,40314,-9.9,404,47733
410," 00:13.63"," --------",35327,39188,116837,40272,-9.9,405,47701
411," 00:13.66"," --------",35332,39183,116837,40192,-9.9,406,47621
412," 00:13.69"," --------",35320,39170,116829,40089,-9.9,407,47504
413," 00:13.73"," --------",35295,39154,116815,39993,-9.9,408,47436
414," 00:13.76"," --------",35279,39122,116827,39913,-9.9,410,47372
415," 00:13.80"," --------",35279,39108,116835,40080,-9.9,413,47221
416," 00:13.83"," --------",35247,39060,116835,40448,-9.9,414,47088
417," 00:13.86"," --------",35220,39007,116830,40645,-9.9,415,47162
418," 00:13.90"," --------",35209,38943,116830,40752,-9.9,416,47557
419," 00:13.93"," --------",35199,38916,116835,40752,-9.9,417,48181
420," 00:13.96"," --------",35151,38876,116838,40738,-9.9,418,49046
421," 00:14.00"," --------",35125,38851,116839,40604,-9.9,419,49048
422," 00:14.03"," --------",35097,38857,116843,40485,-9.9,420,48672
423," 00:14.06"," --------",35071,38863,116841,40453,-9.9,419,48336
424," 00:14.09"," --------",35044,38863,116839,40464,-9.9,419,48160
425," 00:14.13"," --------",35039,38871,116828,40461,-9.9,418,47781
426," 00:14.16"," --------",35023,38879,116822,40410,-9.9,417,47674
427," 00:14.19"," --------",35012,38879,116822,40373,-9.9,416,47680
428," 00:14.23"," --------",35001,38879,116829,40320,-9.9,417,47610
429," 00:14.26"," --------",35001,38884,116841,40232,-9.9,418,47386
430," 00:14.30"," --------",34964,38873,116829,40154,-9.9,418,47434
431," 00:14.33"," --------",34959,38863,116827,40101,-9.9,417,47392
432," 00:14.36"," --------",34959,38863,116835,40069,-9.9,418,47360
433," 00:14.40"," --------",34953,38863,116841,40005,-9.9,418,47248
434," 00:14.43"," --------",34948,38879,116837,40101,-9.9,419,47194
435," 00:14.46"," --------",34911,38859,116844,40547,-9.9,419,47129
436," 00:14.50"," --------",34891,38786,116839,40816,-9.9,419,47491
437," 00:14.53"," --------",34872,38744,116835,40838,-9.9,418,48489
438," 00:14.56"," --------",34825,38729,116824,40837,-9.9,417,49194
439," 00:14.59"," --------",34815,38729,116816,40789,-9.9,416,49232
440," 00:14.63"," --------",34815,38719,116820,40730,-9.9,415,49130
441," 00:14.66"," --------",34809,38732,116831,40618,-9.9,416,48792
442," 00:14.69"," --------",34770,38744,116827,40547,-9.9,416,48179
443," 00:14.73"," --------",34741,38744,116820,40550,-9.9,416,47747
444," 00:14.76"," --------",34735,38754,116821,40518,-9.9,414,47657
445," 00:14.80"," --------",34740,38777,116812,40458,-9.9,413,47685
446," 00:14.83"," --------",34751,38783,116812,40384,-9.9,412,47573
447," 00:14.86"," --------",34751,38783,116815,40330,-9.9,411,47541
448," 00:14.90"," --------",34740,38796,116813,40266,-9.9,409,47517
449," 00:14.93"," --------",34735,38820,116823,40197,-9.9,408,47466
450," 00:14.96"," --------",34740,38863,116823,40160,-9.9,407,47440
451," 00:15.00"," --------",34751,38889,116815,40106,-9.9,405,47306
452," 00:15.03"," --------",34783,38945,116817,40045,-9.9,404,47242
453," 00:15.06"," --------",34815,39001,116818,40250,-9.9,403,47082
454," 00:15.09"," --------",34799,39001,116828,40645,-9.9,404,47109
455," 00:15.13"," --------",34815,38985,116829,40821,-9.9,405,47178
456," 00:15.16"," --------",34841,38983,116815,40880,-9.9,404,47893
457," 00:15.19"," --------",34850,39023,116811,40864,-9.9,403,49011
458," 00:15.23"," --------",34882,39083,116807,40787,-9.9,402,49180
459," 00:15.26"," --------",34927,39157,116802,40675,-9.9,401,48880
460," 00:15.30"," --------",34948,39215,116813,40624,-9.9,401,48592
461," 00:15.33"," --------",34975,39257,116831,40613,-9.9,402,48282
462," 00:15.36"," --------",35012,39295,116847,40613,-9.9,404,48016
463," 00:15.40"," --------",35055,39369,116830,40586,-9.9,405,47877
464," 00:15.43"," --------",35119,39460,116824,40538,-9.9,405,47680
465," 00:15.46"," --------",35161,39513,116837,40490,-9.9,406,47578
466," 00:15.50"," --------",35215,39567,116844,40432,-9.9,408,47520
467," 00:15.53"," --------",35281,39647,116847,40357,-9.9,410,47352
468," 00:15.56"," --------",35337,39705,116831,40304,-9.9,411,47344
469," 00:15.59"," --------",35375,39753,116823,40240,-9.9,411,47162
470," 00:15.63"," --------",35407,39791,116812,40192,-9.9,409,47210
471," 00:15.66"," --------",35465,39847,116806,40144,-9.9,409,47128
472," 00:15.69"," --------",35524,39919,116816,40085,-9.9,409,46944
473," 00:15.73"," --------",35545,39945,116816,40160,-9.9,410,46992
474," 00:15.76"," --------",35551,39967,116816,40512,-9.9,411,46981
475," 00:15.80"," --------",35553,39935,116821,40824,-9.9,411,47189
476," 00:15.83"," --------",35567,39919,116819,40922,-9.9,410,47925
477," 00:15.86"," --------",35577,39924,116824,40912,-9.9,409,48576
478," 00:15.90"," --------",35609,39945,116822,40890,-9.9,408,48992
479," 00:15.93"," --------",35668,39991,116817,40805,-9.9,408,49077
480," 00:15.96"," --------",35736,40081,116842,40688,-9.9,408,48688
481," 00:16.00"," --------",35833,40171,116846,40646,-9.9,408,47940
482," 00:16.03"," --------",35897,40244,116820,40624,-9.9,407,47594
483," 00:16.06"," --------",35929,40281,116819,40608,-9.9,406,47573
484," 00:16.10"," --------",35967,40313,116824,40560,-9.9,406,47664
485," 00:16.13"," --------",36047,40393,116827,40488,-9.9,407,47493
486," 00:16.16"," --------",36116,40431,116824,40437,-9.9,408,47360
487," 00:16.19"," --------",36132,40441,116828,40405,-9.9,409,47408
488," 00:16.23"," --------",36175,40463,116830,40352,-9.9,410,47306
489," 00:16.26"," --------",36239,40481,116826,40282,-9.9,410,47130
490," 00:16.30"," --------",36281,40473,116816,40314,-9.9,410,47024
491," 00:16.33"," --------",36281,40431,116820,40570,-9.9,410,47104
492," 00:16.36"," --------",36249,40383,116831,40816,-9.9,411,47045
493," 00:16.39"," --------",36183,40295,116830,40933,-9.9,411,47560
494," 00:16.43"," --------",36111,40242,116824,40940,-9.9,412,48688
495," 00:16.46"," --------",36088,40187,116820,40899,-9.9,410,49145
496," 00:16.50"," --------",36088,40123,116835,40796,-9.9,409,48915
497," 00:16.53"," --------",36057,40084,116839,40746,-9.9,411,48645
498," 00:16.56"," --------",36031,40073,116842,40725,-9.9,412,48288
499," 00:16.60"," --------",36004,40041,116839,40725,-9.9,413,48080
500," 00:16.63"," --------",35988,40020,116834,40714,-9.9,414,47856
501," 00:16.66"," --------",35983,39993,116819,40693,-9.9,413,47685
502," 00:16.69"," --------",35976,39960,116818,40652,-9.9,413,47606
503," 00:16.73"," --------",35967,39925,116823,40592,-9.9,412,47600
504," 00:16.76"," --------",35954,39893,116812,40515,-9.9,411,47360
505," 00:16.80"," --------",35913,39839,116804,40458,-9.9,411,47317
506," 00:16.83"," --------",35887,39796,116810,40432,-9.9,410,47370
507," 00:16.86"," --------",35865,39764,116826,40384,-9.9,410,47258
508," 00:16.89"," --------",35841,39724,116835,40440,-9.9,410,47224
509," 00:16.93"," --------",35791,39673,116817,40794,-9.9,409,47104
510," 00:16.96"," --------",35743,39604,116808,40954,-9.9,409,47194
511," 00:17.00"," --------",35716,39535,116810,41045,-9.9,407,47589
512," 00:17.03"," --------",35684,39508,116815,41040,-9.9,405,48245
513," 00:17.06"," --------",35652,39476,116819,41029,-9.9,404,48869
514," 00:17.10"," --------",35621,39439,116820,41020,-9.9,403,49203
515," 00:17.13"," --------",35595,39410,116815,40937,-9.9,401,49113
516," 00:17.16"," --------",35567,39407,116820,40841,-9.9,401,48704
517," 00:17.19"," --------",35519,39391,116816,40809,-9.9,401,48291
518," 00:17.23"," --------",35503,39375,116797,40812,-9.9,399,47894
519," 00:17.26"," --------",35490,39384,116806,40758,-9.9,399,47737
520," 00:17.30"," --------",35487,39396,116820,40693,-9.9,400,47642
521," 00:17.33"," --------",35487,39396,116821,40661,-9.9,401,47632
522," 00:17.36"," --------",35487,39396,116823,40629,-9.9,401,47562
523," 00:17.39"," --------",35476,39404,116817,40565,-9.9,399,47346
524," 00:17.43"," --------",35471,39397,116799,40483,-9.9,398,47171
525," 00:17.46"," --------",35471,39391,116811,40460,-9.9,398,47068
526," 00:17.50"," --------",35439,39359,116813,40809,-9.9,399,47068
527," 00:17.53"," --------",35407,39305,116820,41061,-9.9,399,47184
528," 00:17.56"," --------",35407,39273,116825,41114,-9.9,399,47589
529," 00:17.60"," --------",35396,39241,116821,41130,-9.9,399,48384
530," 00:17.63"," --------",35345,39201,116811,41122,-9.9,399,49114
531," 00:17.66"," --------",35316,39177,116812,41082,-9.9,399,49301
532," 00:17.69"," --------",35311,39156,116822,41029,-9.9,399,49093
533," 00:17.73"," --------",35311,39156,116826,40960,-9.9,401,48976
534," 00:17.76"," --------",35292,39167,116809,40893,-9.9,401,48392
535," 00:17.80"," --------",35257,39156,116800,40880,-9.9,400,47920
536," 00:17.83"," --------",35247,39151,116804,40874,-9.9,399,47770
537," 00:17.86"," --------",35247,39151,116807,40842,-9.9,398,47642
538," 00:17.89"," --------",35231,39161,116809,40805,-9.9,397,47509
539," 00:17.93"," --------",35231,39177,116810,40752,-9.9,398,47440
540," 00:17.96"," --------",35231,39180,116799,40685,-9.9,397,47355
541," 00:18.00"," --------",35217,39185,116809,40580,-9.9,397,47172
542," 00:18.03"," --------",35231,39199,116804,40480,-9.9,396,47002
543," 00:18.06"," --------",35241,39199,116800,40453,-9.9,394,46906
544," 00:18.10"," --------",35241,39199,116799,40416,-9.9,393,46848
545," 00:18.13"," --------",35217,39193,116795,40368,-9.9,392,46877
546," 00:18.16"," --------",35204,39193,116785,40309,-9.9,390,46816
547," 00:18.19"," --------",35199,39183,116781,40282,-9.9,387,46922
548," 00:18.23"," --------",35183,39183,116775,40224,-9.9,384,46848
549," 00:18.26"," --------",35156,39167,116772,40602,-9.9,381,46810
550," 00:18.30"," --------",35119,39103,116778,41008,-9.9,380,47018
551," 00:18.33"," --------",35119,39055,116776,41109,-9.9,378,47466
552," 00:18.36"," --------",35108,39023,116782,41130,-9.9,376,48288
553," 00:18.39"," --------",35060,39009,116794,41136,-9.9,375,49370
554," 00:18.43"," --------",35044,39039,116787,41114,-9.9,374,49626
555," 00:18.46"," --------",35071,39076,116783,41082,-9.9,373,49424
556," 00:18.50"," --------",35097,39119,116782,41013,-9.9,371,49258
557," 00:18.53"," --------",35143,39217,116797,40946,-9.9,370,48720
558," 00:18.56"," --------",35167,39295,116810,40922,-9.9,371,48266
559," 00:18.60"," --------",35199,39343,116798,40917,-9.9,371,47962
560," 00:18.63"," --------",35236,39391,116793,40885,-9.9,371,47792
561," 00:18.66"," --------",35292,39479,116794,40829,-9.9,371,47592
562," 00:18.69"," --------",35375,39577,116785,40762,-9.9,372,47472
563," 00:18.73"," --------",35428,39641,116781,40709,-9.9,372,47344
564," 00:18.76"," --------",35471,39689,116785,40672,-9.9,373,47226
565," 00:18.80"," --------",35540,39751,116781,40605,-9.9,373,47056
566," 00:18.83"," --------",35609,39817,116780,40538,-9.9,373,46976
567," 00:18.86"," --------",35657,39860,116785,40485,-9.9,374,46938
568," 00:18.89"," --------",35711,39924,116779,40448,-9.9,373,46848
569," 00:18.93"," --------",35783,40001,116774,40405,-9.9,372,46920
570," 00:18.96"," --------",35883,40056,116768,40339,-9.9,371,47017
571," 00:19.00"," --------",35967,40107,116768,40268,-9.9,370,47113
572," 00:19.03"," --------",36059,40168,116779,40371,-9.9,369,47011
573," 00:19.06"," --------",36100,40196,116765,40805,-9.9,366,47072
574," 00:19.10"," --------",36116,40207,116761,40986,-9.9,363,47093
575," 00:19.13"," --------",36127,40228,116770,41077,-9.9,362,47648
576," 00:19.16"," --------",36143,40279,116766,41090,-9.9,360,48728
577," 00:19.19"," --------",36207,40367,116739,41056,-9.9,357,49398
578," 00:19.23"," --------",36261,40440,116741,40979,-9.9,354,49302
579," 00:19.26"," --------",36309,40523,116756,40876,-9.9,352,48870
580," 00:19.30"," --------",36351,40596,116756,40848,-9.9,350,48485
581," 00:19.33"," --------",36393,40655,116753,40826,-9.9,349,48074
582," 00:19.36"," --------",36431,40713,116745,40832,-9.9,346,47850
583," 00:19.39"," --------",36463,40801,116737,40797,-9.9,343,47709
584," 00:19.43"," --------",36527,40911,116741,40720,-9.9,341,47546
585," 00:19.46"," --------",36591,40985,116752,40650,-9.9,340,47434
586," 00:19.50"," --------",36628,41039,116752,40618,-9.9,339,47349
587," 00:19.53"," --------",36679,41089,116734,40557,-9.9,336,47176
588," 00:19.56"," --------",36735,41147,116727,40486,-9.9,333,47123
589," 00:19.60"," --------",36779,41215,116720,40406,-9.9,330,47065
590," 00:19.63"," --------",36831,41269,116721,40352,-9.9,327,46918
591," 00:19.66"," --------",36873,41279,116739,40314,-9.9,325,46933
592," 00:19.69"," --------",36900,41263,116728,40426,-9.9,325,46933
593," 00:19.73"," --------",36905,41263,116710,40741,-9.9,323,46938
594," 00:19.76"," --------",36860,41236,116706,40994,-9.9,319,47008
595," 00:19.80"," --------",36772,41183,116695,41066,-9.9,315,47834
596," 00:19.83"," --------",36740,41135,116681,41072,-9.9,310,48549
597," 00:19.86"," --------",36729,41103,116665,41061,-9.9,305,48954
598," 00:19.89"," --------",36719,41055,116658,41045,-9.9,300,49098
599," 00:19.93"," --------",36697,41007,116654,40981,-9.9,294,48976
600," 00:19.96"," --------",36671,40971,116650,40880,-9.9,287,48694
601," 00:20.00"," --------",36635,40952,116644,40825,-9.9,280,48208
602," 00:20.03"," --------",36607,40914,116637,40816,-9.9,274,47766
603," 00:20.06"," --------",36585,40879,116622,40778,-9.9,267,47482
604," 00:20.10"," --------",36564,40847,116612,40752,-9.9,259,47413
605," 00:20.13"," --------",36559,40820,116607,40714,-9.9,252,47418
606," 00:20.16"," --------",36556,40791,116613,40624,-9.9,243,47328
607," 00:20.19"," --------",36536,40751,116595,40553,-9.9,234,47209
608," 00:20.23"," --------",36511,40699,116587,40470,-9.9,226,47136
609," 00:20.26"," --------",36501,40661,116587,40380,-9.9,218,46953
610," 00:20.30"," --------",36468,40617,116579,40320,-9.9,211,46874
611," 00:20.33"," --------",36441,40575,116572,40421,-9.9,203,46965
612," 00:20.36"," --------",36415,40527,116570,40704,-9.9,197,46848
613," 00:20.39"," --------",36359,40423,116567,41018,-9.9,191,46965
614," 00:20.43"," --------",36292,40335,116569,41098,-9.9,185,47669
615," 00:20.46"," --------",36239,40287,116572,41104,-9.9,180,48416
616," 00:20.50"," --------",36212,40244,116571,41093,-9.9,175,48821
617," 00:20.53"," --------",36196,40185,116574,41040,-9.9,171,48864
618," 00:20.56"," --------",36169,40127,116556,40954,-9.9,167,48682
619," 00:20.60"," --------",36143,40105,116552,40890,-9.9,163,48528
620," 00:20.63"," --------",36121,40095,116552,40826,-9.9,159,48122
621," 00:20.66"," --------",36084,40052,116554,40826,-9.9,155,47733
622," 00:20.69"," --------",36047,40015,116547,40787,-9.9,152,47401
623," 00:20.73"," --------",35995,39979,116533,40716,-9.9,148,47318
624," 00:20.76"," --------",35983,39947,116523,40614,-9.9,144,47155
625," 00:20.80"," --------",35983,39924,116511,40544,-9.9,139,46997
626," 00:20.83"," --------",35961,39897,116518,40490,-9.9,136,46906
627," 00:20.86"," --------",35940,39860,116522,40437,-9.9,133,46906
628," 00:20.89"," --------",35908,39812,116507,40362,-9.9,129,46968
629," 00:20.93"," --------",35874,39759,116504,40256,-9.9,124,46796
630," 00:20.96"," --------",35835,39707,116489,40441,-9.9,119,46729
631," 00:21.00"," --------",35775,39615,116486,40940,-9.9,113,46726
632," 00:21.03"," --------",35737,39519,116488,41093,-9.9,107,47200
633," 00:21.06"," --------",35711,39481,116484,41109,-9.9,103,47856
634," 00:21.10"," --------",35679,39449,116480,41104,-9.9,98,48517
635," 00:21.13"," --------",35641,39417,116478,41082,-9.9,93,48800
636," 00:21.16"," --------",35631,39396,116478,41066,-9.9,88,48874
637," 00:21.19"," --------",35615,39378,116470,40966,-9.9,83,48624
638," 00:21.23"," --------",35576,39375,116458,40851,-9.9,78,48297
639," 00:21.26"," --------",35535,39375,116468,40790,-9.9,74,47792
640," 00:21.30"," --------",35508,39369,116474,40773,-9.9,71,47488
641," 00:21.33"," --------",35487,39369,116465,40746,-9.9,68,47381
642," 00:21.36"," --------",35465,39369,116454,40736,-9.9,63,47333
643," 00:21.39"," --------",35457,39372,116467,40645,-9.9,61,47240
644," 00:21.43"," --------",35455,39371,116471,40528,-9.9,59,47081
645," 00:21.46"," --------",35461,39355,116447,40435,-9.9,56,46960
646," 00:21.50"," --------",35451,39336,116444,40336,-9.9,53,46870
647," 00:21.53"," --------",35428,39316,116440,40256,-9.9,50,46816
648," 00:21.56"," --------",35423,39311,116430,40213,-9.9,46,46810
649," 00:21.60"," --------",35412,39300,116420,40165,-9.9,42,46720
650," 00:21.63"," --------",35396,39279,116412,40101,-9.9,38,46704
651," 00:21.66"," --------",35369,39263,116401,40261,-9.9,33,46741
652," 00:21.69"," --------",35327,39225,116401,40666,-9.9,28,46714
653," 00:21.73"," --------",35311,39167,116405,40917,-9.9,24,46730
654," 00:21.76"," --------",35300,39108,116407,41056,-9.9,20,46992
655," 00:21.80"," --------",35279,39052,116411,41074,-9.9,16,48037
656," 00:21.83"," --------",35237,39010,116420,41020,-9.9,13,48636
657," 00:21.86"," --------",35221,38965,116398,40944,-9.9,9,48588
658," 00:21.89"," --------",35202,38939,116386,40816,-9.9,4,48268
659," 00:21.93"," --------",35167,38927,116379,40742,-9.9,1,47900
660," 00:21.96"," --------",35138,38927,116373,40710,-9.9,1,47548
661," 00:22.00"," --------",35096,38933,116387,40672,-9.9,1,47360
662," 00:22.03"," --------",35087,38959,116366,40592,-9.9,1,47152
663," 00:22.06"," --------",35071,38959,116351,40528,-9.9,1,47072
664," 00:22.10"," --------",35060,38975,116339,40469,-9.9,1,47045
665," 00:22.13"," --------",35033,38975,116331,40400,-9.9,1,47013
666," 00:22.16"," --------",35023,38975,116331,40336,-9.9,1,47040
667," 00:22.19"," --------",35013,38981,116333,40252,-9.9,1,47030
668," 00:22.23"," --------",35023,39010,116314,40156,-9.9,1,46896
669," 00:22.26"," --------",35000,39029,116312,40057,-9.9,1,46793
670," 00:22.30"," --------",34985,39033,116326,39994,-9.9,1,46730
671," 00:22.33"," --------",34975,39039,116335,39946,-9.9,1,46800
672," 00:22.36"," --------",34975,39044,116334,39909,-9.9,1,46816
673," 00:22.39"," --------",34959,39087,116321,40053,-9.9,1,46816
674," 00:22.43"," --------",34943,39124,116307,40522,-9.9,1,46773
675," 00:22.46"," --------",34952,39135,116307,40870,-9.9,1,46876
676," 00:22.50"," --------",35000,39138,116305,40976,-9.9,1,47548
677," 00:22.53"," --------",35016,39199,116297,40966,-9.9,1,48489
678," 00:22.56"," --------",35042,39279,116284,40972,-9.9,1,48668
679," 00:22.60"," --------",35080,39355,116287,40902,-9.9,1,48406
680," 00:22.63"," --------",35138,39448,116284,40796,-9.9,1,47980
681," 00:22.66"," --------",35199,39529,116277,40757,-9.9,1,47642
682," 00:22.69"," --------",35241,39583,116271,40736,-9.9,1,47466
683," 00:22.73"," --------",35279,39647,116267,40677,-9.9,1,47365
684," 00:22.76"," --------",35340,39727,116262,40589,-9.9,1,47306
685," 00:22.80"," --------",35417,39801,116255,40464,-9.9,1,47274
686," 00:22.83"," --------",35471,39855,116253,40378,-9.9,1,47184
687," 00:22.86"," --------",35519,39897,116253,40309,-9.9,1,47200
688," 00:22.89"," --------",35588,39961,116262,40181,-9.9,1,47053
689," 00:22.93"," --------",35647,40015,116259,40053,-9.9,1,46992
690," 00:22.96"," --------",35700,40063,116239,39978,-9.9,1,46901
691," 00:23.00"," --------",35759,40111,116227,39920,-9.9,1,46864
692," 00:23.03"," --------",35831,40193,116223,39829,-9.9,1,46826
693," 00:23.06"," --------",35892,40255,116224,39749,-9.9,1,46789
694," 00:23.10"," --------",35945,40303,116220,39706,-9.9,1,46741
695," 00:23.13"," --------",35983,40329,116222,39653,-9.9,1,46714
696," 00:23.16"," --------",36044,40335,116212,39648,-9.9,1,46786
697," 00:23.19"," --------",36098,40322,116182,40300,-9.9,1,46748
698," 00:23.23"," --------",36123,40312,116182,40745,-9.9,1,46908
699," 00:23.26"," --------",36133,40354,116171,40774,-9.9,1,47638
700," 00:23.30"," --------",36175,40377,116172,40752,-9.9,1,48416
701," 00:23.33"," --------",36223,40383,116173,40693,-9.9,1,48544
702," 00:23.36"," --------",36260,40404,116172,40592,-9.9,1,48512
703," 00:23.39"," --------",36316,40460,116160,40450,-9.9,1,48317
704," 00:23.43"," --------",36383,40553,116151,40330,-9.9,1,47925
705," 00:23.46"," --------",36420,40617,116143,40325,-9.9,1,47717
706," 00:23.50"," --------",36452,40671,116139,40309,-9.9,1,47514
707," 00:23.53"," --------",36505,40753,116154,40282,-9.9,1,47320
708," 00:23.56"," --------",36575,40831,116159,40202,-9.9,1,47184
709," 00:23.60"," --------",36607,40873,116147,40154,-9.9,1,47210
710," 00:23.63"," --------",36644,40889,116131,40096,-9.9,1,47248
711," 00:23.66"," --------",36711,40956,116127,39984,-9.9,1,47213
712," 00:23.69"," --------",36773,41055,116133,39840,-9.9,1,47097
713," 00:23.73"," --------",36827,41115,116124,39715,-9.9,1,47024
714," 00:23.76"," --------",36882,41138,116100,39622,-9.9,1,46944
715," 00:23.80"," --------",36895,41129,116097,39632,-9.9,1,46954
716," 00:23.83"," --------",36889,41097,116101,39946,-9.9,1,46874
717," 00:23.86"," --------",36857,41028,116106,40410,-9.9,1,46864
718," 00:23.89"," --------",36825,40964,116104,40618,-9.9,1,46880
719," 00:23.93"," --------",36756,40895,116088,40682,-9.9,1,47301
720," 00:23.96"," --------",36696,40821,116075,40672,-9.9,1,48221
721," 00:24.00"," --------",36677,40741,116074,40498,-9.9,1,48550
722," 00:24.03"," --------",36633,40692,116076,40314,-9.9,1,48245
723," 00:24.06"," --------",36612,40676,116071,40224,-9.9,1,48000
724," 00:24.10"," --------",36580,40644,116070,40202,-9.9,1,47813
725," 00:24.13"," --------",36559,40607,116067,40184,-9.9,1,47600
726," 00:24.16"," --------",36537,40585,116057,40149,-9.9,1,47381
727," 00:24.19"," --------",36532,40564,116058,40085,-9.9,1,47322
728," 00:24.23"," --------",36543,40553,116060,40032,-9.9,1,47205
729," 00:24.26"," --------",36532,40505,116048,39938,-9.9,1,47194
730," 00:24.30"," --------",36500,40463,116024,39840,-9.9,1,47226
731," 00:24.33"," --------",36473,40425,116030,39754,-9.9,1,47344
732," 00:24.36"," --------",36463,40415,116035,39680,-9.9,1,47317
733," 00:24.39"," --------",36444,40383,116036,39560,-9.9,1,47224
734," 00:24.43"," --------",36389,40309,116038,39820,-9.9,1,47043
735," 00:24.46"," --------",36328,40194,116023,40480,-9.9,1,46972
736," 00:24.50"," --------",36274,40111,116020,40649,-9.9,1,47363
737," 00:24.53"," --------",36207,40052,116025,40645,-9.9,1,48293
738," 00:24.56"," --------",36175,40025,116026,40608,-9.9,1,48752
739," 00:24.60"," --------",36175,40009,116021,40554,-9.9,1,48789
740," 00:24.63"," --------",36145,39977,116011,40386,-9.9,1,48621
741," 00:24.66"," --------",36084,39951,116009,40245,-9.9,1,48426
742," 00:24.69"," --------",36052,39945,116004,40170,-9.9,1,48117
743," 00:24.73"," --------",36036,39935,115999,40154,-9.9,1,47861
744," 00:24.76"," --------",36007,39924,116006,40125,-9.9,1,47541
745," 00:24.80"," --------",35972,39903,116005,40085,-9.9,1,47509
746," 00:24.83"," --------",35972,39897,116003,40021,-9.9,1,47344
747," 00:24.86"," --------",35967,39892,116003,39968,-9.9,1,47376
748," 00:24.89"," --------",35948,39879,116005,39861,-9.9,1,47232
749," 00:24.93"," --------",35913,39849,116017,39770,-9.9,1,47285
750," 00:24.96"," --------",35903,39839,116021,39674,-9.9,1,47210
751," 00:25.00"," --------",35892,39817,116014,39578,-9.9,1,47114
752," 00:25.03"," --------",35873,39791,116000,39640,-9.9,1,47080
753," 00:25.06"," --------",35833,39721,115999,40229,-9.9,1,46981
754," 00:25.10"," --------",35807,39663,115995,40522,-9.9,1,46997
755," 00:25.13"," --------",35796,39599,115992,40597,-9.9,1,47194
756," 00:25.16"," --------",35753,39548,115985,40600,-9.9,1,48157
757," 00:25.19"," --------",35717,39503,115974,40521,-9.9,1,48832
758," 00:25.23"," --------",35695,39467,115978,40364,-9.9,1,48748
759," 00:25.26"," --------",35653,39439,115965,40220,-9.9,1,48508
760," 00:25.30"," --------",35620,39439,115968,40133,-9.9,1,48144
761," 00:25.33"," --------",35604,39439,115993,40106,-9.9,1,47792
762," 00:25.36"," --------",35588,39428,116010,40085,-9.9,2,47568
763," 00:25.39"," --------",35551,39417,116003,40037,-9.9,2,47424
764," 00:25.43"," --------",35535,39403,115986,39955,-9.9,1,47424
765," 00:25.46"," --------",35528,39397,115988,39840,-9.9,1,47363
766," 00:25.50"," --------",35493,39391,115998,39705,-9.9,1,47276
767," 00:25.53"," --------",35465,39380,116006,39605,-9.9,2,47184
768," 00:25.56"," --------",35455,39375,116008,39520,-9.9,2,47205
769," 00:25.60"," --------",35439,39364,116006,39440,-9.9,3,47082
770," 00:25.63"," --------",35393,39311,115985,39912,-9.9,3,47064
771," 00:25.66"," --------",35359,39225,115974,40464,-9.9,2,47013
772," 00:25.69"," --------",35359,39177,115992,40576,-9.9,3,47189
773," 00:25.73"," --------",35337,39145,116005,40586,-9.9,5,47701
774," 00:25.76"," --------",35305,39129,116002,40565,-9.9,7,48480
775," 00:25.80"," --------",35273,39108,115992,40544,-9.9,9,49018
776," 00:25.83"," --------",35273,39103,115993,40458,-9.9,9,49104
777," 00:25.86"," --------",35263,39097,115995,40357,-9.9,8,48906
778," 00:25.89"," --------",35252,39103,115991,40234,-9.9,7,48698
779," 00:25.93"," --------",35217,39103,115988,40128,-9.9,7,48242
780," 00:25.96"," --------",35192,39116,115990,40059,-9.9,8,47606
781," 00:26.00"," --------",35165,39109,115985,39974,-9.9,7,47350
782," 00:26.03"," --------",35167,39097,115982,39882,-9.9,5,47349
783," 00:26.06"," --------",35145,39087,115982,39813,-9.9,3,47402
784," 00:26.10"," --------",35135,39081,115988,39738,-9.9,2,47397
785," 00:26.13"," --------",35111,39081,116000,39621,-9.9,3,47269
786," 00:26.16"," --------",35097,39087,116004,39493,-9.9,5,47088
787," 00:26.19"," --------",35087,39076,115993,39418,-9.9,5,47024
788," 00:26.23"," --------",35060,39071,115985,39349,-9.9,4,47018
789," 00:26.26"," --------",34999,39055,115986,39720,-9.9,3,46949
790," 00:26.30"," --------",34943,38991,115997,40378,-9.9,3,47061
791," 00:26.33"," --------",34943,38937,116002,40501,-9.9,4,47221
