"Sample","Time","Label","UPneumo","LPneumo","EDA1","Cardio1","Move1","DE","Aux02"
1941," 01:04.66"," ------39",52703,39833,119584,39621,-9.9,1,85
1942," 01:04.70"," ------39",52759,39945,119586,39480,-9.9,1,82
1943," 01:04.73"," ------39",52840,40085,119581,39248,-9.9,1,92
1944," 01:04.76"," ------39",52901,40216,119595,39049,-9.9,2,86
1945," 01:04.79"," ------39",52959,40322,119598,39078,-9.9,3,89
1946," 01:04.83"," ------39",53012,40399,119578,39141,-9.9,3,80
1947," 01:04.86"," ------39",53055,40457,119568,39141,-9.9,2,96
1948," 01:04.90"," ------39",53103,40521,119569,39098,-9.9,1,85
1949," 01:04.93"," ------39",53175,40625,119582,38992,-9.9,2,80
1950," 01:04.96"," ------39",53247,40713,119593,38880,-9.9,4,85
1951," 01:05.00"," ------39",53279,40756,119589,38805,-9.9,5,85
1952," 01:05.03"," ------39",53311,40799,119580,38752,-9.9,5,80
1953," 01:05.06"," ------39",53353,40860,119563,38653,-9.9,4,80
1954," 01:05.09"," ------39",53391,40889,119563,38592,-9.9,3,90
1955," 01:05.13"," ------39",53391,40884,119571,38565,-9.9,3,85
1956," 01:05.16"," ------39",53375,40857,119573,38672,-9.9,2,90
1957," 01:05.20"," ------39",53367,40743,119581,39429,-9.9,1,85
1958," 01:05.23"," ------39",53343,40623,119588,39680,-9.9,2,89
1959," 01:05.26"," ------39",53311,40562,119572,39606,-9.9,1,83
1960," 01:05.29"," ------39",53282,40527,119573,39417,-9.9,1,80
1961," 01:05.33"," ------39",53241,40479,119584,39210,-9.9,1,85
1962," 01:05.36"," ------39",53199,40447,119590,39125,-9.9,3,90
1963," 01:05.40"," ------39",53161,40404,119591,39146,-9.9,4,80
1964," 01:05.43"," ------39",53111,40327,119589,39216,-9.9,5,85
1965," 01:05.46"," ------39",53076,40265,119569,39248,-9.9,3,80
1966," 01:05.50"," ------39",53060,40233,119572,39216,-9.9,2,80
1967," 01:05.53"," ------39",53033,40201,119584,39141,-9.9,2,90
1968," 01:05.56"," ------39",52985,40148,119574,39032,-9.9,3,85
1969," 01:05.59"," ------39",52953,40084,119570,38906,-9.9,3,90
1970," 01:05.63"," ------39",52916,40047,119576,38853,-9.9,4,90
1971," 01:05.66"," ------39",52889,40015,119583,38778,-9.9,4,90
1972," 01:05.70"," ------39",52857,39967,119584,38701,-9.9,4,88
1973," 01:05.73"," ------39",52783,39890,119592,38963,-9.9,5,89
1974," 01:05.76"," ------39",52735,39768,119596,39654,-9.9,6,80
1975," 01:05.79"," ------39",52706,39688,119580,39817,-9.9,7,80
1976," 01:05.83"," ------39",52676,39679,119580,39722,-9.9,7,85
1977," 01:05.86"," ------39",52655,39679,119580,39621,-9.9,6,85
1978," 01:05.90"," ------39",52639,39679,119576,39498,-9.9,5,85
1979," 01:05.93"," ------39",52601,39681,119575,39274,-9.9,4,90
1980," 01:05.96"," ------39",52575,39679,119571,39258,-9.9,4,90
1981," 01:06.00"," ------39",52559,39668,119575,39274,-9.9,4,90
1982," 01:06.03"," ------39",52543,39668,119577,39328,-9.9,4,85
1983," 01:06.06"," ------39",52529,39673,119581,39322,-9.9,4,90
1984," 01:06.09"," ------39",52527,39679,119585,39248,-9.9,5,90
1985," 01:06.13"," ------39",52511,39679,119590,39184,-9.9,6,80
1986," 01:06.16"," ------39",52511,39679,119595,39088,-9.9,7,90
1987," 01:06.20"," ------39",52508,39681,119587,38968,-9.9,7,82
1988," 01:06.23"," ------39",52495,39679,119584,38854,-9.9,7,86
1989," 01:06.26"," ------39",52485,39669,119595,38800,-9.9,7,89
1990," 01:06.29"," ------39",52463,39631,119596,39292,-9.9,8,86
1991," 01:06.33"," ------39",52484,39583,119597,39818,-9.9,9,85
1992," 01:06.36"," ------39",52495,39551,119602,39930,-9.9,10,85
1993," 01:06.40"," ------39",52500,39545,119596,39925,-9.9,12,85
1994," 01:06.43"," ------39",52532,39612,119592,39797,-9.9,13,85
1995," 01:06.46"," ------39",52569,39695,119584,39632,-9.9,14,90
1996," 01:06.50"," ------39",52601,39759,119575,39477,-9.9,14,90
1997," 01:06.53"," ------39",52639,39828,119571,39381,-9.9,13,85
1998," 01:06.56"," ------39",52705,39935,119578,39426,-9.9,13,80
1999," 01:06.59"," ------39",52772,40052,119587,39488,-9.9,13,80
2000," 01:06.63"," ------39",52820,40137,119590,39477,-9.9,13,85
2001," 01:06.66"," ------39",52863,40217,119594,39440,-9.9,13,85
2002," 01:06.70"," ------39",52935,40335,119592,39328,-9.9,13,88
2003," 01:06.73"," ------39",53029,40472,119579,39187,-9.9,13,92
2004," 01:06.76"," ------39",53115,40594,119576,39056,-9.9,12,89
2005," 01:06.79"," ------39",53199,40690,119584,38960,-9.9,11,92
2006," 01:06.83"," ------39",53241,40767,119595,38928,-9.9,11,90
2007," 01:06.86"," ------39",53252,40793,119591,39061,-9.9,10,85
2008," 01:06.90"," ------39",53273,40777,119595,39674,-9.9,10,85
2009," 01:06.93"," ------39",53305,40743,119599,39954,-9.9,11,88
2010," 01:06.96"," ------39",53300,40724,119600,40016,-9.9,12,80
2011," 01:07.00"," ------39",53284,40708,119600,39925,-9.9,13,80
2012," 01:07.03"," ------39",53268,40681,119596,39829,-9.9,15,85
2013," 01:07.06"," ------39",53236,40633,119590,39602,-9.9,16,85
2014," 01:07.09"," ------39",53183,40575,119599,39450,-9.9,17,85
2015," 01:07.13"," ------39",53151,40521,119600,39493,-9.9,17,85
2016," 01:07.16"," ------39",53113,40463,119594,39546,-9.9,17,85
2017," 01:07.20"," ------39",53079,40391,119601,39570,-9.9,18,82
2018," 01:07.23"," ------39",53026,40315,119593,39491,-9.9,19,83
2019," 01:07.26"," ------39",52984,40255,119581,39379,-9.9,19,86
2020," 01:07.29"," ------39",52933,40175,119586,39244,-9.9,19,86
2021," 01:07.33"," ------39",52895,40105,119593,39136,-9.9,19,90
2022," 01:07.36"," ------39",52863,40057,119598,39082,-9.9,20,85
2023," 01:07.40"," ------39",52831,40015,119587,39034,-9.9,19,85
2024," 01:07.43"," ------39",52759,39929,119587,39234,-9.9,18,93
2025," 01:07.46"," ------39",52713,39807,119595,39968,-9.9,18,80
2026," 01:07.50"," ------39",52697,39727,119594,40058,-9.9,17,80
2027," 01:07.53"," ------39",52676,39684,119598,40165,-9.9,18,90
2028," 01:07.56"," ------39",52647,39657,119595,40034,-9.9,18,90
2029," 01:07.59"," ------39",52623,39647,119602,39872,-9.9,18,90
2030," 01:07.63"," ------39",52601,39652,119596,39717,-9.9,18,80
2031," 01:07.66"," ------39",52580,39647,119581,39573,-9.9,17,90
2032," 01:07.70"," ------39",52551,39644,119575,39600,-9.9,15,82
2033," 01:07.73"," ------39",52530,39634,119587,39673,-9.9,15,83
2034," 01:07.76"," ------39",52523,39647,119579,39648,-9.9,15,80
2035," 01:07.79"," ------39",52511,39640,119577,39552,-9.9,14,96
2036," 01:07.83"," ------39",52511,39641,119579,39429,-9.9,13,85
2037," 01:07.86"," ------39",52511,39641,119588,39354,-9.9,13,85
2038," 01:07.90"," ------39",52495,39641,119591,39301,-9.9,13,96
2039," 01:07.93"," ------39",52495,39636,119580,39192,-9.9,12,85
2040," 01:07.96"," ------39",52484,39625,119592,39114,-9.9,12,80
2041," 01:08.00"," ------39",52457,39620,119595,39109,-9.9,12,90
2042," 01:08.03"," ------39",52447,39593,119579,39514,-9.9,11,80
2043," 01:08.06"," ------39",52457,39529,119563,40133,-9.9,9,85
2044," 01:08.09"," ------39",52479,39503,119578,40293,-9.9,7,80
2045," 01:08.13"," ------39",52484,39524,119592,40208,-9.9,7,80
2046," 01:08.16"," ------39",52500,39583,119598,40122,-9.9,8,85
2047," 01:08.20"," ------39",52543,39681,119589,39941,-9.9,9,88
2048," 01:08.23"," ------39",52603,39803,119596,39731,-9.9,10,92
2049," 01:08.26"," ------39",52671,39912,119579,39772,-9.9,10,89
2050," 01:08.29"," ------39",52754,40027,119581,39814,-9.9,10,80
2051," 01:08.33"," ------39",52831,40143,119585,39797,-9.9,10,85
2052," 01:08.36"," ------39",52884,40217,119574,39728,-9.9,9,85
2053," 01:08.40"," ------39",52943,40297,119576,39648,-9.9,8,80
2054," 01:08.43"," ------39",53044,40415,119581,39533,-9.9,8,82
2055," 01:08.46"," ------39",53135,40532,119586,39418,-9.9,8,85
2056," 01:08.50"," ------39",53193,40607,119595,39344,-9.9,8,85
2057," 01:08.53"," ------39",53247,40665,119596,39285,-9.9,9,80
2058," 01:08.56"," ------39",53303,40751,119602,39269,-9.9,12,88
2059," 01:08.59"," ------39",53337,40777,119589,39690,-9.9,12,85
2060," 01:08.63"," ------39",53369,40756,119587,40165,-9.9,12,85
2061," 01:08.66"," ------39",53396,40740,119590,40256,-9.9,12,85
2062," 01:08.70"," ------39",53401,40732,119583,40296,-9.9,11,85
2063," 01:08.73"," ------39",53384,40690,119573,40134,-9.9,10,86
2064," 01:08.76"," ------39",53349,40635,119570,39904,-9.9,9,86
2065," 01:08.79"," ------39",53288,40575,119580,39779,-9.9,9,80
2066," 01:08.83"," ------39",53241,40516,119569,39808,-9.9,8,80
2067," 01:08.86"," ------39",53204,40479,119570,39872,-9.9,8,90
2068," 01:08.90"," ------39",53167,40447,119577,39882,-9.9,8,80
2069," 01:08.93"," ------39",53129,40388,119585,39802,-9.9,8,88
2070," 01:08.96"," ------39",53092,40361,119596,39706,-9.9,9,90
2071," 01:09.00"," ------39",53087,40361,119598,39616,-9.9,9,80
2072," 01:09.03"," ------39",53081,40383,119592,39536,-9.9,9,90
2073," 01:09.06"," ------39",53111,40468,119580,39402,-9.9,7,85
2074," 01:09.09"," ------39",53177,40575,119584,39306,-9.9,7,96
2075," 01:09.13"," ------39",53225,40671,119584,39269,-9.9,7,80
2076," 01:09.16"," ------39",53273,40740,119583,39386,-9.9,6,85
2077," 01:09.20"," ------39",53348,40793,119577,40152,-9.9,6,82
2078," 01:09.23"," ------39",53381,40875,119577,40425,-9.9,6,80
2079," 01:09.26"," ------39",53320,41035,119587,40329,-9.9,7,86
2080," 01:09.29"," --------",53279,41330,119598,40169,-9.9,8,92
2081," 01:09.33"," --------",53241,41577,119601,39989,-9.9,10,85
2082," 01:09.36"," --------",53220,41716,119612,39962,-9.9,13,85
2083," 01:09.40"," --------",53199,41801,119603,40000,-9.9,15,85
2084," 01:09.43"," --------",53183,41849,119575,40058,-9.9,14,85
2085," 01:09.46"," --------",53145,41823,119564,40058,-9.9,12,80
2086," 01:09.50"," --------",53108,41780,119578,40005,-9.9,11,80
2087," 01:09.53"," --------",53081,41785,119592,39925,-9.9,11,85
2088," 01:09.56"," --------",52999,41831,119586,39829,-9.9,11,82
2089," 01:09.59"," --------",52900,41913,119580,39749,-9.9,11,85
2090," 01:09.63"," --------",52879,41972,119576,39701,-9.9,10,85
2091," 01:09.66"," --------",52879,42036,119570,39669,-9.9,10,85
2092," 01:09.70"," --------",52884,42119,119575,39704,-9.9,9,80
2093," 01:09.73"," -----Yes",52907,42047,119573,40284,-9.9,9,92
2094," 01:09.76"," --------",52952,41861,119583,40579,-9.9,9,86
2095," 01:09.79"," --------",52907,41643,119590,40531,-9.9,8,89
2096," 01:09.83"," --------",52820,41433,119586,40394,-9.9,7,90
2097," 01:09.86"," --------",52767,41289,119579,40288,-9.9,5,90
2098," 01:09.90"," --------",52724,41183,119573,40144,-9.9,3,90
2099," 01:09.93"," --------",52668,41028,119570,40098,-9.9,3,88
2100," 01:09.96"," --------",52628,40884,119571,40133,-9.9,3,80
2101," 01:10.00"," --------",52601,40788,119568,40208,-9.9,3,80
2102," 01:10.03"," --------",52580,40719,119572,40213,-9.9,1,90
2103," 01:10.06"," --------",52548,40633,119576,40098,-9.9,1,80
2104," 01:10.09"," --------",52537,40575,119573,39952,-9.9,1,85
2105," 01:10.13"," --------",52521,40527,119574,39877,-9.9,1,96
2106," 01:10.16"," --------",52500,40479,119580,39792,-9.9,2,90
2107," 01:10.20"," --------",52465,40415,119584,39712,-9.9,2,88
2108," 01:10.23"," --------",52440,40351,119577,39628,-9.9,3,92
2109," 01:10.26"," --------",52395,40299,119571,39699,-9.9,2,89
2110," 01:10.29"," --------",52347,40191,119573,40428,-9.9,1,89
2111," 01:10.33"," --------",52329,40084,119579,40634,-9.9,1,85
2112," 01:10.36"," --------",52313,40041,119574,40672,-9.9,1,85
2113," 01:10.40"," --------",52303,40020,119567,40570,-9.9,1,80
2114," 01:10.43"," --------",52284,40007,119575,40432,-9.9,2,80
2115," 01:10.46"," --------",52271,40015,119564,40229,-9.9,1,90
2116," 01:10.50"," --------",52260,40015,119571,40122,-9.9,2,90
2117," 01:10.53"," --------",52249,40015,119585,40154,-9.9,2,96
2118," 01:10.56"," --------",52228,39988,119573,40224,-9.9,2,85
2119," 01:10.59"," --------",52223,39983,119555,40213,-9.9,1,80
2120," 01:10.63"," --------",52228,39983,119550,40160,-9.9,1,90
2121," 01:10.66"," --------",52228,39983,119557,40090,-9.9,1,85
2122," 01:10.70"," --------",52233,39983,119570,39960,-9.9,1,90
2123," 01:10.73"," --------",52229,39970,119583,39840,-9.9,1,86
2124," 01:10.76"," --------",52223,39954,119583,39744,-9.9,2,86
2125," 01:10.79"," --------",52223,39947,119583,39680,-9.9,3,89
2126," 01:10.83"," --------",52217,39935,119582,39637,-9.9,3,96
2127," 01:10.86"," --------",52207,39929,119582,39717,-9.9,4,90
2128," 01:10.90"," --------",52207,39892,119593,40245,-9.9,5,80
2129," 01:10.93"," --------",52231,39807,119594,40629,-9.9,7,82
2130," 01:10.96"," --------",52260,39748,119580,40682,-9.9,8,90
2131," 01:11.00"," --------",52281,39748,119581,40565,-9.9,8,85
2132," 01:11.03"," --------",52319,39764,119581,40490,-9.9,8,85
2133," 01:11.06"," --------",52391,39823,119567,40280,-9.9,8,85
2134," 01:11.09"," --------",52479,39897,119561,40112,-9.9,8,85
2135," 01:11.13"," --------",52527,39935,119572,40144,-9.9,9,80
2136," 01:11.16"," --------",52580,39983,119578,40176,-9.9,11,80
2137," 01:11.20"," --------",52671,40068,119569,40194,-9.9,11,88
2138," 01:11.23"," --------",52789,40210,119564,40099,-9.9,10,86
2139," 01:11.26"," --------",52895,40351,119582,39964,-9.9,9,86
2140," 01:11.29"," --------",53003,40485,119582,39817,-9.9,9,89
2141," 01:11.33"," --------",53087,40585,119569,39738,-9.9,9,80
2142," 01:11.36"," --------",53145,40660,119571,39685,-9.9,8,96
2143," 01:11.40"," --------",53209,40740,119580,39637,-9.9,7,85
2144," 01:11.43"," --------",53297,40847,119597,39560,-9.9,7,85
2145," 01:11.46"," --------",53359,40953,119594,39541,-9.9,8,85
2146," 01:11.50"," --------",53391,40991,119592,39840,-9.9,9,85
2147," 01:11.53"," --------",53439,40996,119594,40426,-9.9,10,80
2148," 01:11.56"," --------",53521,41036,119590,40594,-9.9,11,85
2149," 01:11.59"," --------",53583,41124,119583,40581,-9.9,13,85
2150," 01:11.63"," --------",53625,41183,119571,40474,-9.9,13,96
2151," 01:11.66"," --------",53657,41225,119570,40352,-9.9,12,80
2152," 01:11.70"," --------",53673,41241,119579,40144,-9.9,13,90
2153," 01:11.73"," --------",53640,41173,119590,40070,-9.9,14,86
2154," 01:11.76"," --------",53589,41064,119584,40137,-9.9,15,89
2155," 01:11.79"," --------",53535,40965,119581,40147,-9.9,15,86
2156," 01:11.83"," --------",53487,40895,119578,40069,-9.9,15,85
2157," 01:11.86"," --------",53460,40831,119565,39973,-9.9,15,80
2158," 01:11.90"," --------",53423,40772,119553,39893,-9.9,13,80
2159," 01:11.93"," --------",53372,40679,119577,39794,-9.9,12,85
2160," 01:11.96"," --------",53305,40580,119583,39701,-9.9,11,90
2161," 01:12.00"," --------",53263,40516,119574,39632,-9.9,10,85
2162," 01:12.03"," --------",53225,40452,119582,39589,-9.9,9,85
2163," 01:12.06"," --------",53151,40348,119595,39557,-9.9,9,85
2164," 01:12.09"," --------",53071,40217,119596,40021,-9.9,10,90
2165," 01:12.13"," --------",53028,40095,119590,40490,-9.9,11,80
2166," 01:12.16"," --------",52985,39999,119579,40586,-9.9,12,80
2167," 01:12.20"," --------",52924,39900,119579,40608,-9.9,12,82
2168," 01:12.23"," --------",52853,39839,119583,40428,-9.9,11,80
2169," 01:12.26"," --------",52783,39803,119579,40166,-9.9,11,80
2170," 01:12.29"," --------",52706,39755,119598,40041,-9.9,12,89
2171," 01:12.33"," --------",52649,39705,119580,40085,-9.9,12,85
2172," 01:12.36"," --------",52628,39689,119568,40128,-9.9,13,85
2173," 01:12.40"," --------",52607,39668,119572,40149,-9.9,14,90
2174," 01:12.43"," --------",52583,39660,119584,40056,-9.9,14,88
2175," 01:12.46"," --------",52564,39647,119577,39941,-9.9,14,90
2176," 01:12.50"," --------",52553,39636,119578,39834,-9.9,14,85
2177," 01:12.53"," --------",52543,39620,119590,39765,-9.9,15,90
2178," 01:12.56"," --------",52529,39601,119589,39658,-9.9,14,85
2179," 01:12.59"," --------",52527,39599,119597,39573,-9.9,14,85
2180," 01:12.63"," --------",52511,39577,119599,39520,-9.9,15,80
2181," 01:12.66"," --------",52495,39567,119583,39488,-9.9,15,85
2182," 01:12.70"," --------",52495,39553,119576,39778,-9.9,15,80
2183," 01:12.73"," --------",52520,39522,119574,40550,-9.9,14,89
2184," 01:12.76"," --------",52568,39551,119579,40672,-9.9,14,83
2185," 01:12.79"," --------",52619,39650,119569,40553,-9.9,13,86
2186," 01:12.83"," --------",52671,39748,119572,40405,-9.9,12,85
2187," 01:12.86"," --------",52708,39823,119580,40250,-9.9,13,96
2188," 01:12.90"," --------",52740,39913,119588,40122,-9.9,14,85
2189," 01:12.93"," --------",52777,40015,119590,40136,-9.9,14,85
2190," 01:12.96"," --------",52825,40100,119595,40186,-9.9,15,90
2191," 01:13.00"," --------",52868,40169,119578,40186,-9.9,15,80
2192," 01:13.03"," --------",52916,40255,119580,40149,-9.9,15,80
2193," 01:13.06"," --------",52996,40369,119596,40026,-9.9,15,85
2194," 01:13.09"," --------",53055,40468,119585,39898,-9.9,14,85
2195," 01:13.13"," --------",53103,40527,119573,39813,-9.9,13,85
2196," 01:13.16"," --------",53151,40591,119568,39744,-9.9,12,90
2197," 01:13.20"," --------",53217,40697,119572,39642,-9.9,11,85
2198," 01:13.23"," --------",53291,40799,119578,39555,-9.9,12,86
2199," 01:13.26"," --------",53346,40895,119570,39516,-9.9,11,92
2200," 01:13.29"," --------",53391,40927,119575,40092,-9.9,12,83
2201," 01:13.33"," --------",53449,40932,119586,40533,-9.9,12,85
2202," 01:13.36"," --------",53481,40959,119588,40640,-9.9,13,80
2203," 01:13.40"," --------",53513,41012,119586,40613,-9.9,13,85
2204," 01:13.43"," --------",53556,41095,119583,40466,-9.9,12,85
2205," 01:13.46"," --------",53604,41167,119583,40288,-9.9,12,80
2206," 01:13.50"," --------",53615,41193,119598,40106,-9.9,13,90
2207," 01:13.53"," --------",53615,41199,119599,40064,-9.9,14,90
2208," 01:13.56"," --------",53609,41169,119587,40109,-9.9,14,85
2209," 01:13.59"," --------",53609,41129,119583,40154,-9.9,13,90
2210," 01:13.63"," --------",53593,41108,119584,40133,-9.9,14,80
2211," 01:13.66"," --------",53583,41087,119588,40069,-9.9,16,85
2212," 01:13.70"," --------",53556,41036,119581,39954,-9.9,16,80
2213," 01:13.73"," --------",53538,40965,119584,39795,-9.9,17,86
2214," 01:13.76"," --------",53519,40920,119590,39683,-9.9,18,80
2215," 01:13.79"," --------",53490,40882,119593,39593,-9.9,19,92
2216," 01:13.83"," --------",53471,40836,119585,39525,-9.9,19,80
2217," 01:13.86"," --------",53460,40809,119577,39472,-9.9,18,85
2218," 01:13.90"," --------",53428,40783,119576,39445,-9.9,18,85
2219," 01:13.93"," --------",53383,40687,119580,40048,-9.9,17,85
2220," 01:13.96"," --------",53353,40564,119581,40528,-9.9,17,85
2221," 01:14.00"," --------",53332,40511,119577,40656,-9.9,16,80
2222," 01:14.03"," --------",53295,40484,119574,40602,-9.9,14,85
2223," 01:14.06"," --------",53223,40444,119581,40456,-9.9,14,80
2224," 01:14.09"," --------",53151,40399,119576,40250,-9.9,13,85
2225," 01:14.13"," --------",53103,40361,119578,40085,-9.9,13,80
2226," 01:14.16"," --------",53055,40319,119578,40032,-9.9,12,85
2227," 01:14.20"," --------",52996,40265,119576,40077,-9.9,12,85
2228," 01:14.23"," --------",52936,40207,119587,40118,-9.9,12,89
2229," 01:14.26"," --------",52879,40187,119588,40038,-9.9,12,86
2230," 01:14.29"," --------",52827,40165,119588,39891,-9.9,12,86
2231," 01:14.33"," --------",52793,40127,119578,39765,-9.9,11,85
2232," 01:14.36"," --------",52772,40095,119573,39664,-9.9,11,96
2233," 01:14.40"," --------",52751,40057,119572,39621,-9.9,11,90
2234," 01:14.43"," --------",52737,40015,119575,39541,-9.9,10,82
2235," 01:14.46"," --------",52713,39951,119576,39466,-9.9,10,85
2236," 01:14.50"," --------",52697,39881,119580,39397,-9.9,10,80
2237," 01:14.53"," --------",52665,39823,119588,39354,-9.9,11,96
2238," 01:14.56"," --------",52631,39740,119589,39536,-9.9,12,80
2239," 01:14.59"," --------",52596,39625,119573,40437,-9.9,11,80
2240," 01:14.63"," --------",52591,39556,119573,40528,-9.9,11,80
2241," 01:14.66"," --------",52585,39508,119575,40672,-9.9,11,85
2242," 01:14.70"," --------",52561,39500,119589,40570,-9.9,12,80
2243," 01:14.73"," --------",52530,39499,119594,40368,-9.9,12,83
2244," 01:14.76"," --------",52498,39477,119598,40121,-9.9,13,89
2245," 01:14.79"," --------",52466,39455,119586,40102,-9.9,13,86
2246," 01:14.83"," --------",52457,39439,119577,40133,-9.9,13,80
2247," 01:14.86"," --------",52447,39439,119578,40149,-9.9,13,80
2248," 01:14.90"," --------",52447,39439,119578,40138,-9.9,13,85
2249," 01:14.93"," --------",52433,39439,119577,40024,-9.9,14,88
2250," 01:14.96"," --------",52431,39439,119561,39898,-9.9,13,85
2251," 01:15.00"," --------",52431,39439,119563,39786,-9.9,11,80
2252," 01:15.03"," --------",52441,39433,119578,39712,-9.9,11,90
2253," 01:15.06"," --------",52444,39423,119580,39613,-9.9,10,85
2254," 01:15.09"," --------",52447,39423,119577,39546,-9.9,10,80
2255," 01:15.13"," --------",52463,39439,119580,39498,-9.9,11,85
2256," 01:15.16"," --------",52463,39444,119583,39440,-9.9,11,90
2257," 01:15.20"," --------",52487,39484,119576,39349,-9.9,11,85
2258," 01:15.23"," --------",52507,39538,119580,39609,-9.9,10,89
2259," 01:15.26"," --------",52575,39535,119590,40483,-9.9,9,83
2260," 01:15.29"," --------",52658,39573,119578,40678,-9.9,9,83
2261," 01:15.33"," --------",52735,39673,119582,40592,-9.9,9,80
2262," 01:15.36"," --------",52783,39753,119578,40512,-9.9,9,85
2263," 01:15.40"," --------",52831,39833,119576,40405,-9.9,9,96
2264," 01:15.43"," --------",52897,39948,119575,40178,-9.9,9,82
2265," 01:15.46"," --------",52959,40047,119577,40101,-9.9,10,90
2266," 01:15.50"," --------",52991,40100,119588,40117,-9.9,11,90
2267," 01:15.53"," --------",53039,40159,119581,40149,-9.9,12,80
2268," 01:15.56"," --------",53111,40252,119571,40149,-9.9,11,80
2269," 01:15.59"," --------",53183,40356,119577,40037,-9.9,11,90
2270," 01:15.63"," --------",53231,40415,119576,39957,-9.9,11,90
2271," 01:15.66"," --------",53279,40479,119582,39872,-9.9,11,80
2272," 01:15.70"," --------",53359,40559,119577,39733,-9.9,11,80
2273," 01:15.73"," --------",53442,40664,119586,39593,-9.9,11,86
2274," 01:15.76"," --------",53496,40763,119584,39520,-9.9,11,89
2275," 01:15.79"," --------",53547,40847,119578,39433,-9.9,11,89
2276," 01:15.83"," --------",53593,40911,119575,39349,-9.9,10,85
2277," 01:15.86"," --------",53620,40964,119569,39306,-9.9,10,85
2278," 01:15.90"," --------",53636,41001,119569,39290,-9.9,9,90
2279," 01:15.93"," --------",53676,40983,119574,40104,-9.9,9,82
2280," 01:15.96"," --------",53727,40959,119583,40517,-9.9,10,85
2281," 01:16.00"," --------",53743,40980,119592,40650,-9.9,10,80
2282," 01:16.03"," --------",53743,41012,119593,40565,-9.9,11,80
2283," 01:16.06"," --------",53756,41031,119587,40429,-9.9,12,80
2284," 01:16.09"," --------",53732,41028,119562,40213,-9.9,11,85
2285," 01:16.13"," --------",53716,41012,119560,40042,-9.9,10,80
2286," 01:16.16"," --------",53689,40980,119565,40005,-9.9,8,85
2287," 01:16.20"," --------",53663,40937,119564,40058,-9.9,8,96
2288," 01:16.23"," --------",53627,40891,119556,40092,-9.9,6,86
2289," 01:16.26"," --------",53602,40859,119553,40003,-9.9,4,86
2290," 01:16.29"," --------",53579,40818,119558,39856,-9.9,2,92
2291," 01:16.33"," --------",53551,40777,119566,39728,-9.9,2,90
2292," 01:16.36"," --------",53529,40745,119577,39648,-9.9,2,80
2293," 01:16.40"," --------",53524,40713,119583,39562,-9.9,3,80
2294," 01:16.43"," --------",53495,40671,119577,39477,-9.9,3,82
2295," 01:16.46"," --------",53465,40633,119567,39402,-9.9,2,85
2296," 01:16.50"," --------",53433,40607,119567,39349,-9.9,1,96
2297," 01:16.53"," --------",53412,40580,119572,39290,-9.9,1,85
2298," 01:16.56"," --------",53356,40524,119562,39261,-9.9,1,88
2299," 01:16.59"," --------",53305,40420,119563,39941,-9.9,2,96
2300," 01:16.63"," --------",53295,40335,119567,40437,-9.9,2,80
2301," 01:16.66"," --------",53279,40271,119567,40528,-9.9,2,80
2302," 01:16.70"," --------",53255,40204,119566,40565,-9.9,2,82
2303," 01:16.73"," --------",53224,40162,119564,40387,-9.9,3,83
2304," 01:16.76"," --------",53186,40111,119567,40121,-9.9,4,83
2305," 01:16.79"," --------",53138,40059,119563,39958,-9.9,4,89
2306," 01:16.83"," --------",53097,40009,119561,39984,-9.9,4,85
2307," 01:16.86"," --------",53076,39972,119556,40032,-9.9,2,85
2308," 01:16.90"," --------",53055,39945,119553,40037,-9.9,1,90
2309," 01:16.93"," --------",53023,39911,119556,39981,-9.9,1,90
2310," 01:16.96"," --------",52985,39871,119546,39866,-9.9,1,85
2311," 01:17.00"," --------",52969,39833,119537,39760,-9.9,1,96
2312," 01:17.03"," --------",52943,39807,119549,39653,-9.9,1,85
2313," 01:17.06"," --------",52892,39761,119566,39533,-9.9,1,85
2314," 01:17.09"," --------",52847,39732,119566,39440,-9.9,1,80
2315," 01:17.13"," --------",52815,39711,119558,39397,-9.9,1,80
2316," 01:17.16"," --------",52767,39700,119556,39328,-9.9,1,90
2317," 01:17.20"," --------",52716,39663,119563,39253,-9.9,1,88
2318," 01:17.23"," --------",52655,39621,119565,39184,-9.9,1,92
2319," 01:17.26"," --------",52603,39531,119567,40038,-9.9,1,86
2320," 01:17.29"," --------",52584,39423,119566,40531,-9.9,1,86
2321," 01:17.33"," --------",52564,39380,119570,40640,-9.9,2,85
2322," 01:17.36"," --------",52559,39375,119570,40554,-9.9,3,90
2323," 01:17.40"," --------",52543,39385,119566,40458,-9.9,4,85
2324," 01:17.43"," --------",52537,39399,119564,40250,-9.9,4,85
2325," 01:17.46"," --------",52516,39407,119559,40042,-9.9,5,80
2326," 01:17.50"," --------",52511,39401,119553,40032,-9.9,6,80
2327," 01:17.53"," --------",52511,39407,119549,40053,-9.9,6,85
2328," 01:17.56"," --------",52511,39417,119554,40090,-9.9,5,85
2329," 01:17.59"," --------",52516,39433,119558,40064,-9.9,5,90
2330," 01:17.63"," --------",52527,39439,119568,39989,-9.9,5,90
2331," 01:17.66"," --------",52532,39455,119567,39904,-9.9,6,90
2332," 01:17.70"," --------",52567,39481,119550,39757,-9.9,5,82
2333," 01:17.73"," --------",52623,39538,119558,39590,-9.9,5,83
2334," 01:17.76"," --------",52712,39624,119563,39481,-9.9,5,83
